Date,Settlement Price,High,Low,Last,Open,CVol,Bid,Ask,Open Interest
09/08/25,6.89,6.92,6.87,6.89,6.88,1.308,6.87,6.91,"3,638.00"
09/05/25,6.90,7.01,6.89,6.89,6.92,0.604,6.82,6.92,"3,417.00"
09/04/25,6.97,7.06,6.96,6.98,7.06,0.47,6.97,7.05,"3,373.00"
09/03/25,7.04,7.10,7.00,7.02,7.06,0.512,6.96,7.03,"3,277.00"
09/02/25,7.08,7.09,6.93,7.08,6.98,1.042,6.82,7.07,"3,078.00"
08/29/25,6.98,6.98,6.90,6.97,6.90,0.873,6.97,6.98,"2,852.00"
08/28/25,6.92,6.94,6.84,6.93,6.86,1.551,6.93,6.94,"2,591.00"
08/27/25,6.89,6.96,6.82,6.91,6.96,2.2,6.87,7.03,"2,404.00"
08/26/25,6.94,6.98,6.93,6.96,6.95,0.296,6.89,6.98,"2,227.00"
08/25/25,6.96,6.98,6.94,6.94,6.94,0.249,6.94,6.97,"2,210.00"
08/22/25,6.94,6.97,6.91,6.95,6.93,0.492,6.95,7.02,"2,179.00"
08/21/25,6.99,7.00,6.94,7.00,6.96,0.871,6.87,6.99,"2,127.00"
08/20/25,6.98,6.98,6.94,6.97,6.95,0.36,6.87,7.00,"2,052.00"
08/19/25,6.91,7.00,6.91,6.91,6.98,0.194,6.83,7.04,"2,078.00"
08/18/25,6.96,7.01,6.94,6.96,6.99,0.023,6.91,7.54,"2,077.00"
08/15/25,6.96,6.99,6.93,6.95,6.96,0.131,6.78,7.02,"2,082.00"
08/14/25,6.96,6.99,6.91,6.98,6.96,0.075,6.98,6.99,"2,095.00"
08/13/25,6.93,6.98,6.91,6.92,6.98,0.186,6.74,6.98,"2,120.00"
08/12/25,7.01,7.03,6.90,7.00,6.92,0.081,6.91,7.02,"2,104.00"
08/11/25,6.89,6.93,6.90,6.90,6.90,0.022,6.90,@NA,"2,094.00"
08/08/25,6.92,6.94,6.84,6.94,6.84,0.105,6.92,6.89,"2,077.00"
08/07/25,6.84,6.86,6.84,6.86,6.86,0.143,6.86,6.84,"2,081.00"
08/06/25,6.86,6.87,6.84,6.86,6.84,0.059,6.86,6.87,"2,062.00"
08/05/25,6.85,6.88,6.86,6.86,6.88,0.336,6.80,6.95,"2,128.00"
08/04/25,6.92,6.95,6.92,6.92,6.95,0.048,6.92,7.49,"2,117.00"
08/01/25,6.93,6.94,6.89,6.90,6.94,0.468,6.90,6.92,"2,106.00"
07/31/25,6.84,7.31,6.83,6.97,7.31,1.177,6.97,6.87,"2,090.00"
07/30/25,8.72,8.71,7.17,7.26,8.69,1.877,7.24,7.48,"2,025.00"
07/29/25,8.72,8.70,8.70,8.70,8.70,0.226,8.70,8.70,"2,111.00"
07/28/25,8.67,8.94,8.51,8.65,8.92,0.052,8.55,8.65,"2,122.00"
07/25/25,8.89,8.96,8.86,8.91,8.96,0.12,8.91,8.89,"2,061.00"
07/24/25,8.85,9.02,8.85,8.90,8.91,0.137,8.85,8.87,"2,031.00"
07/23/25,8.90,9.01,8.82,8.94,8.82,0.087,8.94,8.88,"2,015.00"
07/22/25,8.81,8.86,8.71,8.86,8.74,0.164,8.78,8.82,"2,003.00"
07/21/25,8.71,8.71,8.71,8.71,8.71,0.082,@NA,@NA,"1,999.00"
07/18/25,8.66,8.66,8.66,8.66,8.66,0.036,@NA,8.77,"1,987.00"
07/17/25,8.58,8.56,8.55,8.56,8.55,0.119,8.56,@NA,"1,953.00"
07/16/25,8.56,8.56,8.56,8.56,8.56,0.106,@NA,@NA,"1,923.00"
07/15/25,8.63,8.55,8.54,8.54,8.54,0.045,@NA,8.85,"1,909.00"
07/14/25,8.54,8.54,8.46,8.54,8.46,0.181,8.54,8.83,"1,863.00"
07/11/25,8.60,8.57,8.55,8.57,8.55,0.197,8.57,8.81,"1,813.00"
07/10/25,8.59,8.64,8.59,8.59,8.64,0.122,7.62,8.59,"1,826.00"
07/09/25,8.46,8.52,8.48,8.48,8.49,0.157,8.49,8.80,"1,821.00"
07/08/25,8.80,8.65,7.79,8.54,8.64,0.987,8.55,8.38,"1,699.00"
07/07/25,7.79,7.79,7.79,7.79,7.79,0.288,7.79,@NA,"1,514.00"
07/03/25,7.91,7.91,7.90,7.91,7.90,0.149,7.91,@NA,"1,472.00"
07/02/25,7.99,7.99,7.91,7.99,7.91,0.163,7.99,7.93,"1,446.00"
07/01/25,7.83,7.83,7.83,7.83,7.83,0.197,@NA,@NA,"1,376.00"
06/30/25,7.83,7.85,7.83,7.83,7.85,0.12,7.83,@NA,"1,323.00"
06/27/25,7.92,7.92,7.83,7.92,7.83,0.033,7.92,@NA,"1,307.00"
06/26/25,7.89,7.72,7.72,7.89,7.72,0.062,@NA,7.72,"1,287.00"
06/25/25,7.73,7.71,7.69,7.71,7.69,0.132,7.71,@NA,"1,285.00"
06/24/25,7.64,7.65,7.63,7.63,7.65,0.247,@NA,7.63,"1,356.00"
06/23/25,7.70,7.69,7.69,7.69,7.69,0.333,7.69,@NA,"1,357.00"
06/20/25,7.62,7.62,7.62,7.62,7.62,0.297,@NA,@NA,"1,327.00"
06/18/25,7.60,7.59,7.59,7.59,7.59,0.037,@NA,@NA,"1,316.00"
06/17/25,7.55,7.55,7.53,7.53,7.55,0.127,7.53,@NA,"1,292.00"
06/16/25,7.56,7.53,7.53,7.53,7.53,0.467,7.53,@NA,"1,263.00"
06/13/25,7.57,7.57,7.47,7.57,7.47,0.07,7.57,7.47,"1,209.00"
06/12/25,7.56,7.57,7.54,7.56,7.54,0.107,7.56,@NA,"1,151.00"
06/11/25,7.54,7.53,7.52,7.52,7.53,0.156,7.52,@NA,"1,076.00"
06/10/25,7.66,7.69,7.69,7.69,7.69,0.168,7.69,@NA,"1,004.00"
06/09/25,7.72,7.71,7.64,7.71,7.65,0.138,7.71,@NA,961.00
06/06/25,7.64,7.64,7.64,7.64,7.64,0.149,7.64,@NA,872.00
06/05/25,7.72,7.89,7.65,7.71,7.78,0.14,7.71,7.73,825.00
06/04/25,7.67,7.70,7.61,7.70,7.65,0.146,7.68,7.70,768.00
06/03/25,7.63,7.67,7.47,7.67,7.63,0.16,7.67,7.69,727.00
06/02/25,7.63,7.75,7.47,7.63,7.64,0.102,7.63,7.64,702.00
05/30/25,7.43,7.49,7.40,7.45,7.40,0.032,7.45,7.47,691.00
05/29/25,7.42,7.51,7.39,7.41,7.39,0.078,7.40,7.42,685.00
05/28/25,7.44,7.57,7.43,7.45,7.55,0.081,7.44,7.47,653.00
05/27/25,7.52,7.68,7.52,7.52,7.65,0.173,7.51,7.53,610.00
05/23/25,7.63,7.69,7.32,7.67,7.54,0.04,7.65,7.67,598.00
05/22/25,7.45,7.54,7.31,7.45,7.53,0.022,7.44,7.46,598.00
05/21/25,7.39,7.44,7.38,7.39,7.40,0.013,7.36,7.39,593.00
05/20/25,7.43,7.46,7.34,7.46,7.42,0.022,7.46,7.48,591.00
05/19/25,7.39,7.39,7.24,7.38,7.38,0.008,7.37,7.39,585.00
05/16/25,7.34,7.48,7.32,7.33,7.34,0.021,7.33,7.35,594.00
05/15/25,7.47,7.49,7.31,7.47,7.47,0.006,7.46,7.48,588.00
05/14/25,7.36,7.47,7.33,7.34,7.36,0.023,7.34,7.36,572.00
05/13/25,7.46,7.46,7.30,7.45,7.32,0.023,7.43,7.46,578.00
05/12/25,7.40,7.54,7.37,7.41,7.47,0.024,7.41,7.43,571.00
05/09/25,7.40,7.44,7.14,7.40,7.21,0.038,7.39,7.41,559.00
05/08/25,7.33,7.43,7.26,7.32,7.32,0.012,7.32,7.34,558.00
05/07/25,7.36,7.56,7.30,7.30,7.37,0.092,7.29,7.32,560.00
05/06/25,7.52,7.54,7.37,7.50,7.54,0.059,7.48,7.50,567.00
05/05/25,7.40,7.48,7.36,7.41,7.39,0.015,7.39,7.42,564.00
05/02/25,7.37,7.46,7.31,7.41,7.36,0.019,7.40,7.43,563.00
05/01/25,7.39,7.46,7.36,7.41,7.42,0.021,7.39,7.41,554.00
04/30/25,7.34,7.75,7.24,7.35,7.49,0.066,7.33,7.35,532.00
04/29/25,7.77,7.89,7.75,7.75,7.77,0.016,7.74,7.78,533.00
04/28/25,7.75,7.77,7.67,7.76,7.75,0.015,7.75,7.79,528.00
04/25/25,7.80,7.87,7.65,7.80,7.87,0.011,7.79,7.82,526.00
04/24/25,7.81,7.84,7.75,7.84,7.81,0.002,7.83,7.87,528.00
04/23/25,7.77,7.88,7.76,7.77,7.79,0.009,7.75,7.79,529.00
04/22/25,7.84,7.85,7.61,7.79,7.63,0.033,7.78,7.81,527.00
04/21/25,7.58,7.67,7.53,7.58,7.58,0.023,7.55,7.58,535.00
04/17/25,7.66,7.66,7.41,7.60,7.42,0.018,7.59,7.62,529.00
04/16/25,7.56,7.56,7.36,7.54,7.56,0.001,7.53,7.56,528.00
04/15/25,7.48,7.52,7.36,7.47,7.48,0.003,7.45,7.48,527.00
04/14/25,7.53,7.61,7.37,7.61,7.37,0.034,7.58,7.61,518.00
04/11/25,7.47,7.51,7.18,7.49,7.37,0.008,7.49,7.53,515.00
04/10/25,7.16,7.34,7.12,7.23,7.30,0.011,7.21,7.24,515.00
04/09/25,7.22,7.65,6.98,7.63,7.24,0.048,7.63,7.67,510.00
04/08/25,7.10,7.44,7.04,7.04,7.38,0.027,7.04,7.07,507.00
04/07/25,7.18,7.61,7.12,7.34,7.15,0.15,7.34,7.37,484.00
04/04/25,7.46,8.17,7.44,7.47,7.46,0.039,7.43,8.45,482.00
04/03/25,7.77,7.94,7.76,7.76,7.77,0.036,7.73,7.76,486.00
04/02/25,8.18,8.26,8.11,8.13,8.14,0.012,8.13,8.17,485.00
04/01/25,8.21,8.29,8.18,8.20,8.21,0.007,8.20,8.23,485.00
03/31/25,8.26,8.38,8.20,8.28,8.26,0.017,8.26,8.29,481.00
03/28/25,8.31,8.35,8.24,8.31,8.32,0.026,8.28,8.31,465.00
03/27/25,8.27,8.47,8.24,8.29,8.41,0.023,8.26,8.30,450.00
03/26/25,8.47,8.60,8.46,8.46,8.59,0.115,8.44,8.47,441.00
03/25/25,8.46,8.47,8.27,8.47,8.46,0.02,8.46,8.49,454.00
03/24/25,8.32,8.44,8.31,8.31,8.36,0.008,8.29,8.32,453.00
03/21/25,8.37,8.36,8.25,8.35,8.25,0.008,8.35,8.38,452.00
03/20/25,8.32,8.35,8.25,8.31,8.31,0.024,8.30,8.33,460.00
03/19/25,8.26,8.28,8.12,8.28,8.23,0.075,8.28,8.31,426.00
03/18/25,8.11,8.09,8.03,8.09,8.08,0.06,8.09,8.10,408.00
03/17/25,7.99,8.03,7.88,8.03,8.01,0.026,8.03,8.03,418.00
03/14/25,7.96,8.02,7.94,7.95,8.00,0.012,7.92,7.95,413.00
03/13/25,8.04,8.03,7.86,8.01,8.04,0.01,8.01,8.04,413.00
03/12/25,7.90,7.95,7.79,7.90,7.82,0.015,7.87,7.90,414.00
03/11/25,7.79,7.83,7.59,7.83,7.79,0.016,7.82,7.85,411.00
03/10/25,7.60,7.69,7.57,7.57,7.65,0.238,7.56,7.58,337.00
03/07/25,7.66,7.78,7.63,7.67,7.65,0.092,7.65,7.68,303.00
03/06/25,7.75,7.81,7.67,7.72,7.76,0.031,7.69,7.72,303.00
03/05/25,7.79,7.82,7.43,7.81,7.79,0.02,7.80,7.83,305.00
03/04/25,7.54,7.64,7.51,7.57,7.54,0.004,7.57,7.60,302.00
03/03/25,7.58,7.63,7.48,7.54,7.56,0.023,7.54,7.56,303.00
02/28/25,7.50,7.60,7.47,7.51,7.53,0.03,7.51,7.52,320.00
02/27/25,7.56,7.63,7.48,7.53,7.63,0.02,7.51,7.54,305.00
02/26/25,7.44,7.66,7.43,7.43,7.51,0.051,7.42,7.44,309.00
02/25/25,7.33,7.53,7.33,7.53,7.39,0.034,7.52,7.54,289.00
02/24/25,7.36,7.44,7.36,7.36,7.36,0.015,7.35,7.37,284.00
02/21/25,7.42,7.49,7.40,7.40,7.42,0.018,7.37,7.40,274.00
02/20/25,7.47,7.48,7.38,7.46,7.47,0.043,7.45,7.48,271.00
02/19/25,7.44,7.50,7.45,7.45,7.45,0.014,7.43,7.46,273.00
02/18/25,7.48,7.49,7.42,7.47,7.42,0.06,7.45,7.48,257.00
02/14/25,7.56,7.80,7.53,7.55,7.56,0.013,7.52,7.55,260.00
02/13/25,7.81,7.81,7.67,7.81,7.81,0.011,7.81,7.84,263.00
02/12/25,7.71,7.70,7.52,7.70,7.71,0.018,7.67,7.71,265.00
02/11/25,7.52,7.68,7.44,7.50,7.48,0.01,7.49,7.53,264.00
02/10/25,7.69,7.68,7.50,7.68,7.69,0.014,7.65,7.68,266.00
02/07/25,7.53,7.53,7.32,7.53,7.40,0.056,7.51,7.55,252.00
02/06/25,7.32,7.35,7.26,7.30,7.32,0.037,7.30,7.33,252.00
02/05/25,7.26,7.26,7.12,7.26,7.14,0.029,7.26,7.26,259.00
02/04/25,7.17,7.18,7.11,7.17,7.17,0.003,7.16,7.20,259.00
02/03/25,7.16,7.19,7.00,7.19,7.16,,7.19,7.23,259.00
01/31/25,7.08,7.13,7.06,7.06,7.08,0.011,7.03,7.07,265.00
01/30/25,7.14,7.16,7.07,7.14,7.14,0.025,7.12,7.15,257.00
01/29/25,7.08,7.10,6.99,7.10,7.09,0.061,7.07,7.10,229.00
01/28/25,7.01,7.05,7.00,7.03,7.01,0.009,7.00,7.04,222.00
01/27/25,6.96,7.09,6.96,6.96,6.96,0.015,6.95,6.99,218.00
01/24/25,7.04,7.09,7.03,7.04,7.04,0.019,7.04,7.05,217.00
01/23/25,7.09,7.08,6.99,7.08,7.09,0.002,7.06,7.10,217.00
01/22/25,7.05,7.10,7.04,7.04,7.05,0.004,7.02,7.06,216.00
01/21/25,7.12,7.11,7.03,7.10,7.07,0.015,7.09,7.13,221.00
01/17/25,7.19,7.32,7.17,7.18,7.19,,7.15,7.18,221.00
01/16/25,7.29,7.27,7.20,7.27,7.29,,7.27,7.30,221.00
01/15/25,7.20,7.20,7.12,7.20,7.19,0.043,7.18,7.21,209.00
01/14/25,7.17,7.17,7.13,7.17,7.17,0.004,7.17,7.20,207.00
01/13/25,7.19,7.18,7.11,7.18,7.19,0.004,7.16,7.20,209.00
01/10/25,7.12,7.17,7.10,7.11,7.11,0.025,7.10,7.13,193.00
01/08/25,7.01,7.00,6.90,7.00,6.90,0.002,7.00,7.03,190.00
01/07/25,6.88,6.87,6.81,6.86,6.88,0.008,6.84,6.87,184.00
01/06/25,6.82,6.84,6.69,6.81,6.81,0.002,6.81,6.81,185.00
01/03/25,6.74,6.73,6.67,6.73,6.74,0.005,6.72,6.76,275.00
01/02/25,6.67,6.70,6.65,6.66,6.65,0.002,6.66,6.70,275.00
12/31/24,6.69,6.79,6.68,6.69,6.69,0.002,6.67,6.71,273.00
12/30/24,6.77,6.83,6.77,6.77,6.77,,6.75,6.79,273.00
12/27/24,6.81,6.83,6.81,6.81,6.81,0.001,6.80,6.84,272.00
12/26/24,6.82,6.82,6.80,6.82,6.82,,6.82,6.85,272.00
12/24/24,6.77,6.77,6.73,6.77,6.77,,6.75,6.78,272.00
12/23/24,6.73,6.77,6.74,6.74,6.75,0.004,6.72,6.76,273.00
12/20/24,6.73,6.73,6.70,6.73,6.73,0.001,6.71,6.75,272.00
12/19/24,6.69,6.75,6.70,6.71,6.71,0.003,6.68,6.72,271.00
12/18/24,6.76,6.75,6.68,6.68,6.76,0.001,6.64,6.68,271.00
12/17/24,6.70,6.74,6.68,6.68,6.70,0.01,6.68,6.71,265.00
12/16/24,6.71,6.71,6.71,6.71,6.71,0.003,6.69,6.73,263.00
12/13/24,6.73,6.73,6.73,6.73,6.73,,6.48,@NA,263.00
12/12/24,6.78,6.88,6.76,6.76,6.78,,6.74,6.79,263.00
12/11/24,6.82,6.89,6.82,6.83,6.82,0.005,6.79,6.84,263.00
12/10/24,6.84,6.85,6.81,6.83,6.84,,6.81,6.86,263.00
12/09/24,6.75,6.75,6.63,6.73,6.73,0.006,6.73,6.74,263.00
12/06/24,6.71,6.76,6.71,6.72,6.71,0.002,6.69,6.73,236.00
12/05/24,6.66,6.70,6.66,6.66,6.66,0.006,6.65,6.69,236.00
12/04/24,6.68,6.67,6.66,6.67,6.68,,6.66,6.70,236.00
12/03/24,6.63,6.67,6.53,6.63,6.56,0.008,6.61,6.63,235.00
12/02/24,6.56,6.56,6.52,6.55,6.56,,6.55,6.60,235.00
11/29/24,6.50,6.50,6.50,6.50,6.50,,6.48,6.53,235.00
11/27/24,6.51,6.54,6.49,6.54,6.51,,6.49,6.54,235.00
11/26/24,6.52,6.58,6.53,6.53,6.52,,6.52,6.57,235.00
11/25/24,6.54,6.55,6.51,6.55,6.54,,6.53,6.58,235.00
11/22/24,6.51,6.56,6.50,6.51,6.52,0.001,6.48,6.53,235.00
11/21/24,6.53,6.56,6.52,6.52,6.53,0.001,6.50,6.54,235.00
11/20/24,6.59,6.60,6.58,6.58,6.59,0.001,6.56,6.60,235.00
11/19/24,6.55,6.57,6.52,6.57,6.55,,6.56,6.61,235.00
11/18/24,6.57,6.56,6.48,6.56,6.57,,6.55,6.60,235.00
11/15/24,6.51,6.66,6.52,6.52,6.52,0.01,6.52,6.54,240.00
11/14/24,6.54,6.54,6.46,6.53,6.54,0.002,6.51,6.55,240.00
11/13/24,6.52,6.63,6.51,6.52,6.51,0.012,6.52,6.52,238.00
11/12/24,6.56,6.71,6.58,6.58,6.64,0.001,6.55,6.60,238.00
11/11/24,6.67,6.79,6.68,6.68,6.69,0.002,6.66,6.71,238.00
11/08/24,6.74,6.91,6.75,6.75,6.74,0.002,6.73,6.78,236.00
11/07/24,6.82,6.84,6.56,6.84,6.82,0.005,6.82,6.86,235.00
11/06/24,6.68,6.99,6.67,6.67,6.72,0.004,6.64,6.68,233.00
11/05/24,6.93,6.92,6.87,6.92,6.93,,6.88,6.93,233.00
11/04/24,6.91,6.92,6.83,6.91,6.92,0.002,6.88,6.92,233.00
11/01/24,6.85,6.85,6.80,6.84,6.85,,6.80,6.84,233.00
10/31/24,6.83,6.85,6.84,6.84,6.83,,6.84,6.89,233.00
10/30/24,6.82,6.83,6.81,6.82,6.82,,6.80,6.85,233.00
10/29/24,6.85,6.92,6.84,6.85,6.85,,6.82,6.87,233.00
10/28/24,6.83,6.85,6.82,6.83,6.83,,6.81,6.86,233.00
10/25/24,6.79,6.79,6.76,6.79,6.79,,6.76,6.81,233.00
10/24/24,6.79,6.83,6.77,6.78,6.79,,6.77,6.82,233.00
10/23/24,6.77,6.82,6.75,6.76,6.77,,6.73,6.78,233.00
10/22/24,6.77,6.78,6.76,6.78,6.77,0.003,6.76,6.80,233.00
10/21/24,6.76,6.85,6.76,6.76,6.76,0.009,6.73,6.77,229.00
10/18/24,6.76,6.76,6.67,6.76,6.76,,6.74,6.79,229.00
10/17/24,6.67,6.76,6.65,6.68,6.67,,6.66,6.71,229.00
10/16/24,6.76,6.77,6.72,6.76,6.76,0.001,6.74,6.78,229.00
10/15/24,6.67,6.76,6.68,6.69,6.67,,6.65,6.70,229.00
10/14/24,6.76,6.84,6.75,6.76,6.76,0.001,6.73,6.78,228.00
10/11/24,6.84,6.82,6.75,6.82,6.84,,6.82,6.87,228.00
10/10/24,6.78,6.79,6.74,6.78,6.78,,6.78,6.83,228.00
10/09/24,6.75,6.88,6.74,6.75,6.75,,6.75,6.79,228.00
10/08/24,6.82,6.97,6.80,6.82,6.82,0.005,6.82,6.87,229.00
10/07/24,6.93,6.96,6.88,6.92,6.93,,6.89,6.94,229.00
10/04/24,6.90,6.90,6.86,6.88,6.90,,6.87,6.93,229.00
10/03/24,6.82,6.94,6.78,6.80,6.82,,6.79,6.83,229.00
10/02/24,6.90,6.89,6.80,6.89,6.90,,6.89,6.95,229.00
10/01/24,6.80,6.80,6.72,6.80,6.80,0.01,6.77,6.83,221.00
09/30/24,6.67,6.94,6.65,6.66,6.67,,6.63,6.68,221.00
09/27/24,6.77,6.81,6.76,6.76,6.77,,6.73,6.78,221.00
09/26/24,6.85,6.84,6.69,6.84,6.85,0.014,6.83,6.87,225.00
09/25/24,6.71,6.74,6.67,6.71,6.71,0.01,6.68,6.73,234.00
09/24/24,6.69,6.71,6.51,6.71,6.69,,6.71,6.77,234.00
09/23/24,6.52,6.54,6.45,6.53,6.54,0.004,6.49,6.55,209.00
09/20/24,6.57,6.58,6.55,6.55,6.57,,6.53,6.58,209.00
09/19/24,6.55,6.56,6.43,6.56,6.56,0.005,6.52,6.58,163.00
09/18/24,6.52,6.54,6.48,6.49,6.53,0.002,6.44,6.50,118.00
09/17/24,6.50,6.50,6.49,6.50,6.50,0.004,6.49,6.54,119.00
09/16/24,6.52,6.54,6.44,6.54,6.52,,6.49,6.55,119.00
09/13/24,6.48,6.46,6.44,6.46,6.46,0.005,6.44,6.48,117.00
09/12/24,6.45,6.45,6.38,6.45,6.45,,6.44,6.50,117.00
09/11/24,6.43,6.44,6.37,6.44,6.43,,6.44,6.50,117.00
09/10/24,6.36,6.43,6.36,6.36,6.36,,6.34,6.40,117.00
09/09/24,6.43,6.41,6.32,6.40,6.43,,6.39,6.46,117.00
09/06/24,6.27,6.37,6.28,6.28,6.27,,6.23,6.28,117.00
09/05/24,6.34,6.33,6.24,6.33,6.34,,6.31,6.37,117.00
09/04/24,6.24,6.25,6.21,6.25,6.24,,6.22,6.28,117.00
09/03/24,6.27,6.46,6.25,6.25,6.27,0.003,6.23,6.28,118.00
08/30/24,6.39,6.45,6.41,6.41,6.39,,6.36,6.41,118.00
08/29/24,6.41,6.40,6.37,6.38,6.41,,6.35,6.42,118.00
08/28/24,6.39,6.50,6.41,6.41,6.50,0.003,6.35,6.41,117.00
08/27/24,6.51,6.50,6.47,6.50,6.51,,6.48,6.54,117.00
08/26/24,6.47,6.45,6.41,6.45,6.47,,6.42,6.49,117.00
08/23/24,6.42,6.41,6.34,6.41,6.42,,6.40,6.45,70.00
08/22/24,6.40,6.44,6.40,6.40,6.40,,6.35,6.41,70.00
08/21/24,6.42,6.43,6.40,6.43,6.42,0.008,6.41,6.47,67.00
08/20/24,6.39,6.42,6.39,6.39,6.39,,6.36,6.41,67.00
08/19/24,6.45,6.44,6.39,6.44,6.45,,6.44,6.49,67.00
08/16/24,6.47,6.46,6.42,6.46,6.47,,6.46,6.51,67.00
08/15/24,6.45,6.44,6.36,6.44,6.36,0.002,6.42,6.48,66.00
08/14/24,6.32,6.36,6.34,6.34,6.32,,6.30,6.35,66.00
08/13/24,6.36,6.39,6.34,6.35,6.36,,6.35,6.40,66.00
08/12/24,6.39,6.39,6.29,6.39,6.39,,6.38,6.44,66.00
08/09/24,6.30,6.35,6.26,6.32,6.30,,6.28,6.33,66.00
08/08/24,6.28,6.28,6.28,6.28,6.28,,6.27,6.33,66.00
08/07/24,6.29,6.38,6.29,6.29,6.29,0.003,6.24,6.31,64.00
08/06/24,6.43,6.44,6.37,6.42,6.43,,6.37,6.43,64.00
08/05/24,6.42,6.61,6.36,6.43,6.42,,6.39,6.46,64.00
08/02/24,6.54,6.55,6.51,6.55,6.54,,6.53,6.59,64.00
08/01/24,6.51,6.66,6.50,6.50,6.66,0.001,6.46,6.51,64.00
07/31/24,6.62,6.63,6.49,6.63,6.62,,6.61,6.67,64.00
07/30/24,6.48,6.47,6.43,6.47,6.48,,6.47,6.52,64.00
07/29/24,6.48,6.54,6.47,6.47,6.48,0.018,6.46,6.51,46.00
07/26/24,6.51,6.51,6.50,6.51,6.51,,6.47,6.52,46.00
07/25/24,6.50,6.50,6.40,6.50,6.50,,6.45,6.51,46.00
07/24/24,6.42,6.47,6.40,6.40,6.42,,6.34,6.40,46.00
07/23/24,6.47,6.53,6.46,6.46,6.47,,6.43,6.49,46.00
07/22/24,6.51,6.56,6.49,6.49,6.51,,6.48,6.54,46.00
07/19/24,6.51,6.57,6.52,6.52,6.51,0.003,6.47,6.52,43.00
07/18/24,6.53,6.70,6.52,6.52,6.53,,6.47,6.53,43.00
07/17/24,6.70,6.76,6.72,6.72,6.70,,6.68,6.74,43.00
07/16/24,6.74,6.83,6.74,6.74,6.74,,6.73,6.79,43.00
