Date,Settlement Price,High,Low,Last,Open,CVol,Bid,Ask,Open Interest
07/24/24,6.24,6.32,6.20,6.20,6.30,0.138,6.20,6.20,"1,886.00"
07/23/24,6.30,6.38,6.28,6.30,6.35,0.239,5.67,7.26,"1,775.00"
07/22/24,6.34,6.39,6.28,6.33,6.39,0.368,5.65,6.30,"1,473.00"
07/19/24,6.34,6.39,6.34,6.34,6.38,0.094,6.34,6.41,"1,449.00"
07/18/24,6.37,6.55,6.33,6.34,6.55,0.088,6.34,6.36,"1,426.00"
07/17/24,6.55,6.59,6.55,6.57,6.59,0.244,6.51,@NA,"1,421.00"
07/16/24,6.62,6.72,6.58,6.62,6.72,0.053,6.63,6.62,"1,416.00"
07/15/24,6.68,6.77,6.66,6.66,6.77,0.11,@NA,6.71,"1,425.00"
07/12/24,6.76,6.75,6.62,6.75,6.62,0.06,5.52,6.83,"1,405.00"
07/11/24,6.65,6.77,6.66,6.66,6.77,0.058,6.66,6.84,"1,402.00"
07/10/24,6.82,6.85,6.77,6.81,6.77,0.133,6.76,6.81,"1,341.00"
07/09/24,6.78,6.80,6.80,6.80,6.80,0.04,@NA,6.95,"1,330.00"
07/08/24,6.83,6.88,6.81,6.82,6.84,0.094,6.66,6.98,"1,341.00"
07/05/24,6.87,6.89,6.77,6.89,6.77,0.582,6.87,7.02,"1,494.00"
07/03/24,6.75,6.79,6.68,6.75,6.71,0.148,6.74,6.84,"1,536.00"
07/02/24,6.64,6.66,6.63,6.65,6.63,0.025,6.65,6.65,"1,547.00"
07/01/24,6.65,6.66,6.60,6.64,6.60,0.02,6.66,6.64,"1,535.00"
06/28/24,6.59,6.61,6.57,6.57,6.60,0.043,6.56,6.57,"1,518.00"
06/27/24,6.54,6.59,6.54,6.54,6.59,0.155,5.63,6.77,"1,420.00"
06/26/24,6.57,6.58,6.54,6.58,6.55,0.077,6.58,6.58,"1,416.00"
06/25/24,6.59,6.61,6.58,6.59,6.61,0.022,6.59,6.59,"1,417.00"
06/24/24,6.66,6.66,6.64,6.66,6.66,0.024,6.66,6.74,"1,422.00"
06/21/24,6.69,6.81,6.73,6.73,6.79,0.115,6.73,6.89,"1,342.00"
06/20/24,6.79,6.81,6.72,6.79,6.72,0.22,6.79,6.79,"1,307.00"
06/18/24,6.71,6.73,6.60,6.73,6.72,0.123,6.68,6.72,"1,229.00"
06/17/24,6.73,6.76,6.68,6.76,6.75,0.031,6.76,@NA,"1,190.00"
06/14/24,6.78,6.81,6.76,6.80,6.81,0.025,6.80,6.79,"1,182.00"
06/13/24,6.76,6.84,6.76,6.77,6.83,0.055,6.76,6.78,"1,149.00"
06/12/24,6.82,6.87,6.73,6.75,6.74,0.051,6.79,6.75,"1,138.00"
06/11/24,6.82,6.85,6.76,6.83,6.85,0.06,6.83,6.81,"1,115.00"
06/10/24,6.90,6.90,6.86,6.90,6.90,0.135,6.90,6.90,"1,093.00"
06/07/24,6.81,6.85,6.80,6.82,6.85,0.042,6.82,@NA,"1,071.00"
06/06/24,7.02,7.02,6.95,7.01,6.97,0.021,7.01,@NA,"1,057.00"
06/05/24,6.92,6.96,6.92,6.96,6.93,0.103,6.96,6.97,"1,069.00"
06/04/24,6.84,6.85,6.84,6.84,6.85,0.035,6.84,6.85,"1,058.00"
06/03/24,7.00,7.00,6.99,6.99,7.00,0.033,@NA,6.99,"1,048.00"
05/31/24,6.94,7.04,6.95,6.95,7.01,0.024,6.95,@NA,"1,038.00"
05/30/24,7.03,7.02,7.02,7.02,7.02,0.031,7.02,7.02,"1,028.00"
05/29/24,7.26,7.25,7.25,7.25,7.25,0.19,@NA,@NA,869.00
05/28/24,7.29,7.31,7.23,7.31,7.24,0.069,7.30,7.27,869.00
05/24/24,7.17,7.22,7.22,7.22,7.22,0.022,7.22,@NA,850.00
05/23/24,7.22,7.30,7.19,7.19,7.23,0.057,7.19,@NA,831.00
05/22/24,7.26,7.45,7.21,7.21,7.45,0.062,7.21,7.24,812.00
05/21/24,7.58,7.63,7.48,7.59,7.48,0.132,7.63,7.64,816.00
05/20/24,7.54,7.64,7.47,7.59,7.57,0.083,7.45,7.59,814.00
05/17/24,7.42,7.48,7.34,7.48,7.37,0.09,7.48,7.40,796.00
05/16/24,7.21,7.22,7.21,7.22,7.22,0.023,7.22,@NA,783.00
05/15/24,7.20,7.25,7.25,7.25,7.25,0.212,7.25,@NA,782.00
05/14/24,7.15,7.13,7.13,7.13,7.13,0.305,7.13,@NA,720.00
05/13/24,7.16,7.15,7.14,7.15,7.15,0.121,7.15,@NA,684.00
05/10/24,7.04,7.03,7.03,7.03,7.03,0.154,7.03,@NA,684.00
05/09/24,6.96,6.94,6.89,6.94,6.89,0.089,6.94,6.91,659.00
05/08/24,6.95,6.97,6.94,6.96,6.97,0.022,6.94,@NA,643.00
05/07/24,6.99,7.00,6.95,6.97,6.95,0.048,6.97,@NA,601.00
05/06/24,7.00,7.03,6.88,6.99,7.01,0.008,6.99,6.99,595.00
05/03/24,6.93,6.94,6.83,6.94,6.87,0.116,6.94,6.94,584.00
05/02/24,6.90,7.04,6.88,6.92,6.89,0.024,6.92,6.93,478.00
05/01/24,7.04,7.07,7.01,7.07,7.03,0.024,7.07,7.08,474.00
04/30/24,7.07,7.07,7.07,7.07,7.07,0.002,@NA,@NA,446.00
04/29/24,7.17,7.16,7.02,7.16,7.04,0.024,7.14,7.18,445.00
04/26/24,7.06,7.09,7.00,7.06,7.02,0.015,7.06,7.08,448.00
04/25/24,7.03,7.07,6.93,7.04,6.93,0.042,7.04,7.07,445.00
04/24/24,6.95,6.97,6.90,6.95,6.95,,6.93,6.96,445.00
04/23/24,6.93,7.00,6.87,6.91,6.93,,6.91,6.93,445.00
04/22/24,7.04,7.13,7.04,7.04,7.04,0.003,7.04,7.07,444.00
04/19/24,7.09,7.09,6.96,7.07,7.09,,7.06,7.09,444.00
04/18/24,6.98,6.98,6.82,6.98,6.84,0.019,6.96,6.99,439.00
04/17/24,6.84,6.89,6.78,6.85,6.84,0.006,6.83,6.86,437.00
04/16/24,6.82,6.93,6.79,6.82,6.82,0.018,6.79,6.82,434.00
04/15/24,6.87,6.88,6.71,6.86,6.71,0.071,6.86,6.86,425.00
04/12/24,6.69,6.82,6.67,6.69,6.69,0.011,6.67,6.70,430.00
04/11/24,6.62,6.66,6.60,6.64,6.64,0.024,6.62,6.65,427.00
04/10/24,6.64,6.70,6.60,6.64,6.66,0.026,6.62,6.65,443.00
04/09/24,6.56,6.60,6.53,6.56,6.56,0.01,6.56,6.59,442.00
04/08/24,6.57,6.59,6.43,6.58,6.53,0.027,6.58,6.61,433.00
04/05/24,6.55,6.55,6.46,6.54,6.55,0.001,6.54,6.57,432.00
04/04/24,6.52,6.52,6.44,6.47,6.49,0.012,6.46,6.49,431.00
04/03/24,6.51,6.53,6.32,6.53,6.37,0.012,6.53,6.55,433.00
04/02/24,6.35,6.36,6.32,6.36,6.36,0.008,6.35,6.38,428.00
04/01/24,6.34,6.36,6.28,6.36,6.35,0.009,6.36,6.36,428.00
03/28/24,6.25,6.24,6.24,6.24,6.25,,6.22,6.27,428.00
03/27/24,6.23,6.24,6.21,6.22,6.22,0.012,6.22,6.27,430.00
03/26/24,6.23,6.24,6.23,6.23,6.23,0.008,6.19,6.25,433.00
03/25/24,6.24,6.24,6.22,6.24,6.24,0.007,6.22,6.26,434.00
03/22/24,6.24,6.31,6.25,6.25,6.24,0.009,6.21,6.25,434.00
03/21/24,6.26,6.35,6.26,6.26,6.35,0.033,6.24,6.28,438.00
03/20/24,6.29,6.32,6.28,6.32,6.29,0.002,6.32,6.37,439.00
03/19/24,6.32,6.39,6.33,6.33,6.39,0.003,6.30,6.34,439.00
03/18/24,6.36,6.41,6.33,6.39,6.34,0.019,6.36,6.39,437.00
03/15/24,6.35,6.35,6.23,6.35,6.26,0.011,6.35,6.36,434.00
03/14/24,6.21,6.21,6.18,6.21,6.21,0.003,6.19,6.23,434.00
03/13/24,6.19,6.17,6.00,6.17,6.02,0.045,6.17,6.21,421.00
03/12/24,6.03,6.04,5.99,6.02,6.03,0.006,6.00,6.03,425.00
03/11/24,6.01,6.02,5.95,6.01,6.01,0.004,6.01,6.02,427.00
03/08/24,5.93,6.00,5.92,5.93,5.95,0.004,5.93,5.94,425.00
03/07/24,6.00,6.01,5.93,6.01,6.00,0.006,6.01,6.01,420.00
03/06/24,5.97,5.99,5.93,5.97,5.99,0.019,5.97,5.99,410.00
03/05/24,5.98,5.98,5.98,5.98,5.98,0.007,5.96,6.00,403.00
03/04/24,5.99,6.00,5.99,6.00,5.99,0.012,5.97,6.02,411.00
03/01/24,5.98,5.96,5.95,5.96,5.98,0.021,5.96,6.01,413.00
02/29/24,5.98,5.97,5.96,5.97,5.98,0.027,5.96,6.00,428.00
02/28/24,5.98,6.00,5.99,5.99,5.98,0.01,5.95,6.00,429.00
02/27/24,5.95,5.94,5.93,5.94,5.95,0.006,5.93,5.99,433.00
02/26/24,5.93,6.03,5.97,5.97,5.93,0.028,5.92,5.97,444.00
02/23/24,6.01,6.02,5.98,5.98,6.01,0.012,5.98,6.02,444.00
02/22/24,6.04,6.01,5.99,6.01,6.04,0.014,6.01,6.05,443.00
02/21/24,5.99,5.99,5.98,5.99,5.99,0.001,5.97,6.01,444.00
02/20/24,5.95,5.92,5.89,5.92,5.95,0.026,5.92,5.97,441.00
02/16/24,5.96,5.93,5.84,5.93,5.96,0.004,5.92,5.97,441.00
02/15/24,5.84,5.82,5.77,5.82,5.84,,5.82,5.86,441.00
02/14/24,5.80,5.80,5.80,5.80,5.80,0.017,5.78,5.83,453.00
02/13/24,5.85,5.91,5.86,5.87,5.87,0.002,5.82,5.87,452.00
02/12/24,5.81,5.81,5.74,5.81,5.81,0.045,5.81,5.82,452.00
02/09/24,5.76,5.81,5.73,5.77,5.75,0.01,5.76,5.77,450.00
02/08/24,5.83,5.93,5.81,5.84,5.83,0.016,5.84,5.84,450.00
02/07/24,5.85,5.91,5.88,5.88,5.85,0.015,5.84,5.88,449.00
02/06/24,5.93,5.96,5.92,5.94,5.96,0.017,5.94,5.95,453.00
02/05/24,5.96,6.02,5.96,5.96,5.96,0.017,5.96,5.98,451.00
02/02/24,5.98,6.02,6.01,6.01,5.98,0.001,5.96,6.01,452.00
02/01/24,6.00,6.07,6.02,6.02,6.00,0.009,5.98,6.02,451.00
01/31/24,6.01,6.03,6.00,6.00,6.01,0.002,5.96,6.01,451.00
01/30/24,6.04,6.05,6.00,6.05,6.05,0.004,6.02,6.06,448.00
01/29/24,5.99,5.97,5.95,5.97,5.99,,5.97,6.03,448.00
01/26/24,5.96,5.98,5.95,5.95,5.95,0.012,5.95,5.98,446.00
01/25/24,5.99,6.00,6.00,6.00,6.00,0.002,5.96,6.00,445.00
01/24/24,5.98,5.95,5.85,5.95,5.98,0.006,5.94,5.99,445.00
01/23/24,5.88,5.91,5.85,5.91,5.91,0.017,5.91,5.91,441.00
01/22/24,5.82,5.86,5.83,5.83,5.86,0.005,5.79,5.84,438.00
01/19/24,5.85,5.84,5.80,5.84,5.84,0.002,5.83,5.88,436.00
01/18/24,5.82,5.83,5.80,5.83,5.83,0.002,5.81,5.85,436.00
01/17/24,5.82,5.88,5.85,5.85,5.85,0.001,5.85,5.86,435.00
01/16/24,5.82,5.82,5.80,5.82,5.82,,5.79,5.85,435.00
01/12/24,5.70,5.77,5.71,5.71,5.76,0.007,5.67,5.73,432.00
01/11/24,5.78,5.81,5.79,5.80,5.78,0.009,5.77,5.81,432.00
01/10/24,5.76,5.75,5.73,5.75,5.76,0.009,5.74,5.78,432.00
01/09/24,5.74,5.83,5.75,5.75,5.75,0.008,5.73,5.77,649.00
01/08/24,5.79,5.79,5.78,5.79,5.79,,5.79,5.83,649.00
01/05/24,5.76,5.80,5.78,5.78,5.76,0.012,5.74,5.78,649.00
01/04/24,5.82,5.85,5.82,5.82,5.82,0.014,5.80,5.84,661.00
01/03/24,5.84,5.87,5.84,5.84,5.84,0.004,5.83,5.88,661.00
01/02/24,5.82,5.84,5.83,5.83,5.82,0.001,5.79,5.84,529.00
12/29/23,5.79,5.84,5.80,5.80,5.79,0.001,5.77,5.81,529.00
12/28/23,5.80,5.85,5.82,5.82,5.80,,5.76,5.82,529.00
12/27/23,5.86,5.85,5.78,5.85,5.85,0.001,5.82,5.88,528.00
12/26/23,5.82,5.83,5.81,5.83,5.83,0.003,5.79,5.85,528.00
12/22/23,5.82,5.82,5.82,5.82,5.82,0.002,5.79,5.83,309.00
12/21/23,5.85,5.83,5.82,5.83,5.85,0.014,5.83,5.87,226.00
12/20/23,5.84,5.84,5.83,5.83,5.84,0.017,5.79,5.83,226.00
12/19/23,5.84,5.83,5.78,5.83,5.84,0.058,5.82,5.87,226.00
12/18/23,5.84,5.89,5.86,5.86,5.84,0.031,5.82,5.86,229.00
12/15/23,5.86,5.87,5.84,5.86,5.86,0.015,5.86,5.88,229.00
12/14/23,5.89,5.87,5.76,5.87,5.89,0.002,5.85,5.89,227.00
12/13/23,5.84,5.88,5.83,5.88,5.84,,5.88,5.93,227.00
12/12/23,5.86,5.88,5.87,5.88,5.86,,5.84,5.91,227.00
12/11/23,5.86,5.93,5.87,5.87,5.87,0.002,5.85,5.89,226.00
12/08/23,5.91,5.94,5.87,5.92,5.93,0.011,5.91,5.93,222.00
12/07/23,5.87,5.87,5.78,5.87,5.87,,5.87,5.88,222.00
12/06/23,5.79,5.91,5.82,5.82,5.79,0.001,5.78,5.82,222.00
12/05/23,5.88,5.97,5.88,5.88,5.88,,5.86,5.90,222.00
12/04/23,5.92,6.04,5.91,5.91,6.00,0.002,5.90,5.91,222.00
12/01/23,6.03,6.02,5.92,6.02,6.02,0.042,6.02,6.04,233.00
11/30/23,5.93,5.93,5.93,5.93,5.93,0.02,5.90,5.97,227.00
11/29/23,5.91,5.91,5.91,5.91,5.91,,5.89,5.94,227.00
11/28/23,5.91,5.93,5.86,5.93,5.93,0.001,5.88,5.95,227.00
11/27/23,5.90,5.94,5.92,5.92,5.90,,5.87,5.92,227.00
11/24/23,5.95,5.91,5.90,5.91,5.95,,5.91,5.97,227.00
11/22/23,5.95,6.01,5.93,5.93,5.95,,5.92,5.97,227.00
11/21/23,5.99,5.99,5.97,5.99,5.99,,5.97,6.00,227.00
11/20/23,5.99,5.99,5.88,5.99,5.99,0.03,5.99,6.00,204.00
11/17/23,5.92,5.89,5.87,5.89,5.92,,5.89,5.94,204.00
11/16/23,5.89,5.92,5.88,5.88,5.88,0.008,5.86,5.91,201.00
11/15/23,5.88,5.89,5.83,5.89,5.88,0.008,5.89,5.90,196.00
11/14/23,5.87,5.88,5.84,5.87,5.87,0.002,5.87,5.90,194.00
11/13/23,5.93,5.94,5.84,5.94,5.94,0.004,5.94,5.95,191.00
11/10/23,5.86,5.92,5.89,5.89,5.92,0.031,5.85,5.89,191.00
11/09/23,5.88,5.89,5.85,5.89,5.85,0.023,5.83,5.89,185.00
11/08/23,5.88,5.93,5.91,5.91,5.93,0.004,5.86,5.91,184.00
11/07/23,5.93,5.97,5.91,5.91,5.91,0.001,5.91,5.96,183.00
11/06/23,5.90,5.86,5.84,5.86,5.90,0.005,5.86,5.91,180.00
11/03/23,5.83,5.84,5.79,5.83,5.83,0.034,5.81,5.85,187.00
11/02/23,5.90,5.90,5.86,5.90,5.87,0.047,5.88,5.93,233.00
11/01/23,5.92,5.95,5.90,5.93,5.92,0.003,5.92,5.94,233.00
10/31/23,5.93,5.96,5.91,5.94,5.93,0.004,5.93,5.96,231.00
10/30/23,5.91,5.96,5.88,5.88,5.93,0.085,5.88,5.93,222.00
10/27/23,5.91,5.89,5.83,5.89,5.91,,5.87,5.93,222.00
10/26/23,5.85,5.89,5.85,5.86,5.85,0.013,5.83,5.88,222.00
10/25/23,5.85,5.88,5.87,5.87,5.87,0.012,5.82,5.88,216.00
10/24/23,5.86,5.84,5.80,5.84,5.86,0.03,5.84,5.89,186.00
10/23/23,5.84,5.81,5.80,5.81,5.84,0.001,5.81,5.86,186.00
10/20/23,5.81,5.85,5.83,5.83,5.81,,5.78,5.83,186.00
10/19/23,5.85,5.87,5.85,5.87,5.87,0.003,5.82,5.88,183.00
10/18/23,5.81,5.83,5.83,5.83,5.83,0.011,5.79,5.85,179.00
10/17/23,5.80,5.81,5.79,5.79,5.80,,5.77,5.84,179.00
10/16/23,5.84,5.85,5.81,5.85,5.83,0.006,5.81,5.88,176.00
10/13/23,5.84,5.89,5.84,5.84,5.84,,5.83,5.85,176.00
10/12/23,5.83,5.90,5.83,5.83,5.83,,5.79,5.84,176.00
10/11/23,5.77,5.79,5.77,5.77,5.77,0.005,5.77,5.80,175.00
10/10/23,5.79,5.81,5.77,5.77,5.79,,5.75,5.81,175.00
10/09/23,5.84,5.84,5.81,5.84,5.84,,5.82,5.87,175.00
10/06/23,5.83,5.85,5.75,5.85,5.76,0.007,5.85,5.85,168.00
10/05/23,5.72,5.78,5.76,5.76,5.76,0.005,5.71,5.77,168.00
10/04/23,5.82,5.87,5.81,5.81,5.82,,5.77,5.83,168.00
10/03/23,5.88,5.92,5.87,5.89,5.88,0.001,5.84,5.90,167.00
10/02/23,5.85,5.99,5.87,5.87,5.85,0.002,5.83,5.88,167.00
09/29/23,5.92,5.93,5.86,5.93,5.92,,5.88,5.93,167.00
09/28/23,5.90,5.88,5.81,5.88,5.83,0.002,5.86,5.92,166.00
09/27/23,5.84,5.86,5.86,5.86,5.86,0.012,5.82,5.89,164.00
09/26/23,5.83,5.87,5.86,5.86,5.86,0.006,5.81,5.86,164.00
09/25/23,5.88,5.91,5.87,5.89,5.89,0.005,5.85,5.91,163.00
09/22/23,5.86,5.88,5.84,5.88,5.88,0.006,5.82,5.89,163.00
09/21/23,5.88,5.88,5.88,5.88,5.88,0.001,5.84,5.91,162.00
09/20/23,5.91,5.91,5.91,5.91,5.91,,@NA,@NA,162.00
09/19/23,5.90,5.90,5.90,5.90,5.90,,@NA,@NA,162.00
09/18/23,5.98,6.00,6.00,6.00,6.00,0.004,6.00,@NA,160.00
09/15/23,6.00,6.01,6.01,6.01,6.01,0.005,6.01,@NA,157.00
09/14/23,6.02,6.02,6.02,6.02,6.02,,@NA,@NA,157.00
09/13/23,6.01,6.02,6.02,6.02,6.02,0.001,6.02,@NA,156.00
09/12/23,6.02,6.02,6.02,6.02,6.02,,@NA,@NA,156.00
09/11/23,6.02,6.02,6.02,6.02,6.02,,@NA,@NA,156.00
09/08/23,5.93,5.93,5.93,5.93,5.93,0.013,@NA,@NA,159.00
09/07/23,6.01,6.01,6.01,6.01,6.01,,@NA,@NA,159.00
09/06/23,6.05,6.05,6.05,6.05,6.05,,@NA,@NA,159.00
09/05/23,6.13,6.13,6.13,6.13,6.13,,@NA,@NA,159.00
09/01/23,6.06,6.13,6.13,6.13,6.13,0.001,6.13,@NA,158.00
08/31/23,6.00,6.03,6.00,6.00,6.00,,5.96,6.04,158.00
08/30/23,6.01,6.00,6.00,6.00,6.01,,5.97,6.04,158.00
08/29/23,6.05,6.02,5.98,6.02,6.05,0.01,6.02,6.09,153.00
08/28/23,6.00,6.00,5.98,6.00,6.00,,5.97,6.03,153.00
08/25/23,6.01,6.04,6.03,6.03,6.01,,5.98,6.05,153.00
08/24/23,5.98,6.04,6.00,6.00,5.98,,5.93,6.00,153.00
08/23/23,6.01,5.97,5.94,5.97,6.01,,5.97,6.03,153.00
08/22/23,5.97,5.96,5.92,5.96,5.97,,5.93,6.00,153.00
08/21/23,5.95,5.94,5.92,5.94,5.94,0.03,5.91,5.98,125.00
08/18/23,5.91,5.91,5.91,5.91,5.91,,5.89,5.95,125.00
08/17/23,5.90,5.92,5.86,5.92,5.92,0.004,5.85,5.92,124.00
08/16/23,5.83,5.85,5.84,5.84,5.83,,5.77,5.84,124.00
08/15/23,5.81,5.88,5.83,5.83,5.81,,5.76,5.83,124.00
08/14/23,5.89,5.91,5.90,5.91,5.91,0.004,5.85,5.92,122.00
08/11/23,5.87,5.92,5.89,5.89,5.87,,5.83,5.91,122.00
08/10/23,5.88,5.92,5.89,5.92,5.92,0.004,5.92,5.90,122.00
08/09/23,5.92,5.94,5.91,5.94,5.94,0.003,5.89,5.96,121.00
08/08/23,5.92,6.03,5.91,5.91,5.99,0.003,5.89,5.96,120.00
08/07/23,5.97,6.01,6.00,6.00,5.97,,5.94,6.01,120.00
08/04/23,5.99,6.04,5.98,5.98,5.99,,5.94,6.01,120.00
08/03/23,6.08,6.06,6.01,6.06,6.03,0.009,6.04,6.12,121.00
08/02/23,5.99,6.07,6.01,6.01,5.99,,5.94,6.02,121.00
08/01/23,5.99,6.12,6.00,6.00,6.00,0.011,6.01,6.03,116.00
07/31/23,6.01,5.96,5.91,5.96,6.01,,5.96,6.05,116.00
07/28/23,5.97,5.93,5.90,5.93,5.97,,5.92,6.01,116.00
07/27/23,5.85,5.88,5.84,5.84,5.85,,5.76,5.84,116.00
07/26/23,5.86,5.88,5.86,5.87,5.87,0.002,5.81,5.89,115.00
07/25/23,5.85,5.83,5.80,5.83,5.85,,5.81,5.89,115.00
07/24/23,5.80,5.75,5.74,5.75,5.80,,5.75,5.83,115.00
07/21/23,5.77,5.77,5.77,5.77,5.77,,5.72,5.80,115.00
07/20/23,5.73,5.73,5.73,5.73,5.73,,@NA,5.76,115.00
07/19/23,5.71,5.74,5.71,5.71,5.71,,@NA,5.75,115.00
07/18/23,5.68,5.70,5.69,5.69,5.68,,@NA,5.72,115.00
07/17/23,5.71,5.83,5.71,5.71,5.71,,@NA,5.74,115.00
