Date,Settlement Price,High,Low,Last,Open,CVol,Bid,Ask,Open Interest
08/07/24,6.03,6.13,5.98,5.99,6.11,62.696,5.99,5.99,"107,218.00"
08/06/24,6.19,6.24,6.09,6.16,6.15,54.399,6.15,6.18,"109,933.00"
08/05/24,6.18,6.41,6.07,6.18,6.37,102.987,6.17,6.21,"116,575.00"
08/02/24,6.29,6.34,6.22,6.33,6.24,69.334,6.33,6.33,"119,560.00"
08/01/24,6.25,6.47,6.21,6.23,6.43,80.3,6.23,6.23,"124,093.00"
07/31/24,6.40,6.45,6.26,6.43,6.27,61.588,6.42,6.43,"124,349.00"
07/30/24,6.24,6.27,6.16,6.26,6.26,51.165,6.26,6.26,"122,640.00"
07/29/24,6.25,6.35,6.21,6.27,6.29,48.937,6.26,6.27,"121,161.00"
07/26/24,6.29,6.34,6.26,6.27,6.28,50.46,6.27,6.27,"123,718.00"
07/25/24,6.30,6.34,6.16,6.28,6.23,75.127,6.28,6.28,"130,145.00"
07/24/24,6.22,6.32,6.17,6.17,6.31,67.418,6.17,6.18,"136,099.00"
07/23/24,6.29,6.37,6.25,6.30,6.34,53.986,6.30,6.30,"139,469.00"
07/22/24,6.32,6.42,6.27,6.32,6.38,68.995,6.32,6.32,"142,569.00"
07/19/24,6.33,6.41,6.32,6.33,6.37,58.614,6.33,6.33,"143,326.00"
07/18/24,6.36,6.58,6.31,6.33,6.56,89.279,6.33,6.34,"151,838.00"
07/17/24,6.55,6.66,6.54,6.56,6.62,58.176,6.56,6.56,"155,356.00"
07/16/24,6.62,6.73,6.59,6.63,6.71,58.945,6.63,6.63,"156,768.00"
07/15/24,6.68,6.79,6.64,6.66,6.76,54.154,6.66,6.66,"157,470.00"
07/12/24,6.76,6.78,6.59,6.75,6.67,60.37,6.75,6.75,"157,947.00"
07/11/24,6.64,6.82,6.64,6.68,6.77,75.59,6.67,6.68,"161,580.00"
07/10/24,6.83,6.91,6.74,6.81,6.80,58.972,6.81,6.81,"159,719.00"
07/09/24,6.80,6.91,6.76,6.81,6.84,56.949,6.81,6.82,"159,851.00"
07/08/24,6.85,6.92,6.80,6.83,6.92,69.631,6.83,6.83,"161,204.00"
07/05/24,6.91,6.98,6.76,6.93,6.78,118.064,6.93,6.93,"162,487.00"
07/03/24,6.75,6.79,6.57,6.74,6.59,60.558,6.73,6.74,"160,895.00"
07/02/24,6.63,6.71,6.59,6.64,6.63,48.98,6.64,6.64,"160,457.00"
07/01/24,6.64,6.67,6.54,6.64,6.58,45.683,6.64,6.65,"161,225.00"
06/28/24,6.58,6.63,6.49,6.55,6.49,48.46,6.54,6.55,"163,704.00"
06/27/24,6.53,6.60,6.50,6.51,6.57,48.257,6.51,6.51,"160,462.00"
06/26/24,6.57,6.61,6.53,6.57,6.57,58.177,6.57,6.58,"153,850.00"
06/25/24,6.58,6.71,6.56,6.58,6.66,61.2,6.57,6.58,"145,844.00"
06/24/24,6.65,6.69,6.60,6.64,6.63,47.32,6.63,6.64,"140,478.00"
06/21/24,6.67,6.83,6.65,6.66,6.83,41.519,6.65,6.69,"136,482.00"
06/20/24,6.79,6.81,6.70,6.80,6.71,64.777,6.79,6.81,"132,113.00"
06/18/24,6.70,6.73,6.58,6.72,6.69,54.243,6.66,6.74,"127,803.00"
06/17/24,6.72,6.80,6.65,6.74,6.80,29.116,6.73,6.76,"123,299.00"
06/14/24,6.77,6.82,6.72,6.79,6.78,26.712,6.77,6.79,"119,693.00"
06/13/24,6.75,6.86,6.71,6.75,6.82,34.306,6.74,6.79,"115,497.00"
06/12/24,6.81,6.88,6.71,6.77,6.73,37.018,6.72,6.80,"109,980.00"
06/11/24,6.81,6.92,6.73,6.83,6.91,33.39,6.81,6.84,"108,224.00"
06/10/24,6.89,6.90,6.72,6.90,6.75,25.75,6.88,6.90,"106,000.00"
06/07/24,6.80,7.10,6.75,6.75,7.07,41.342,6.75,6.75,"101,177.00"
06/06/24,7.02,7.03,6.92,7.01,6.93,19.794,7.00,7.03,"98,845.00"
06/05/24,6.91,6.97,6.81,6.95,6.86,30.633,6.94,6.98,"95,198.00"
06/04/24,6.83,7.06,6.82,6.84,7.04,26.538,6.81,6.91,"95,832.00"
06/03/24,6.99,7.03,6.90,7.01,6.94,18.848,6.99,7.04,"93,511.00"
05/31/24,6.93,7.04,6.89,6.97,7.01,23.145,6.92,6.97,"93,021.00"
05/30/24,7.02,7.22,6.96,7.01,7.20,24.173,6.99,7.05,"92,833.00"
05/29/24,7.25,7.39,7.19,7.23,7.37,22.509,7.22,7.24,"91,372.00"
05/28/24,7.29,7.34,7.18,7.32,7.24,29.287,7.27,7.34,"89,495.00"
05/24/24,7.16,7.27,7.15,7.18,7.17,18.62,7.13,7.20,"90,505.00"
05/23/24,7.21,7.31,7.14,7.19,7.22,23.162,7.16,7.20,"89,127.00"
05/22/24,7.26,7.62,7.19,7.20,7.59,34.689,7.16,7.28,"80,833.00"
05/21/24,7.58,7.67,7.45,7.55,7.58,25.965,7.51,7.60,"78,699.00"
05/20/24,7.54,7.69,7.45,7.57,7.48,29.756,7.51,7.62,"79,283.00"
05/17/24,7.42,7.49,7.14,7.43,7.20,29.191,7.42,7.53,"75,140.00"
05/16/24,7.20,7.29,7.14,7.20,7.23,31.103,7.14,7.21,"75,244.00"
05/15/24,7.20,7.41,7.07,7.25,7.09,49.547,7.23,7.25,"73,864.00"
05/14/24,7.15,7.24,7.07,7.11,7.17,76.811,7.10,7.14,"64,772.00"
05/13/24,7.16,7.18,6.96,7.17,7.00,22.958,7.10,7.18,"62,193.00"
05/10/24,7.04,7.16,6.97,7.02,6.97,38.955,7.02,7.03,"62,193.00"
05/09/24,6.95,6.97,6.86,6.97,6.89,20.474,6.96,6.98,"57,546.00"
05/08/24,6.93,7.02,6.88,6.93,7.00,9.781,6.88,6.95,"56,339.00"
05/07/24,6.98,7.03,6.92,6.96,6.98,12.728,6.81,6.99,"54,190.00"
05/06/24,6.98,7.02,6.86,6.98,6.92,8,6.94,6.98,"53,400.00"
05/03/24,6.91,6.93,6.80,6.93,6.83,9.288,6.82,6.94,"51,938.00"
05/02/24,6.88,7.03,6.86,6.91,7.02,9.214,6.90,6.92,"51,623.00"
05/01/24,7.03,7.10,6.98,7.06,7.02,11.786,7.04,7.06,"50,978.00"
04/30/24,7.06,7.25,7.02,7.02,7.23,14.536,7.01,7.08,"49,478.00"
04/29/24,7.16,7.16,6.99,7.15,7.02,16.11,7.10,7.17,"47,977.00"
04/26/24,7.04,7.09,6.99,7.06,7.01,16.892,7.05,7.06,"46,545.00"
04/25/24,7.01,7.07,6.90,7.04,6.93,17.009,7.03,7.04,"43,803.00"
04/24/24,6.93,6.98,6.87,6.93,6.87,11.968,6.92,6.93,"42,633.00"
04/23/24,6.91,7.00,6.84,6.90,6.99,9.82,6.82,6.91,"42,089.00"
04/22/24,7.03,7.13,7.01,7.04,7.04,7.908,7.03,7.04,"41,181.00"
04/19/24,7.07,7.10,6.92,7.06,6.99,10.737,7.06,7.07,"39,227.00"
04/18/24,6.97,6.98,6.79,6.96,6.81,9.277,6.95,6.97,"37,711.00"
04/17/24,6.82,6.89,6.75,6.83,6.77,7.845,6.82,6.84,"36,320.00"
04/16/24,6.80,6.90,6.76,6.79,6.90,8.176,6.78,6.87,"36,131.00"
04/15/24,6.85,6.87,6.70,6.84,6.81,9.644,6.83,6.85,"36,303.00"
04/12/24,6.67,6.82,6.65,6.75,6.66,6.084,6.65,6.76,"35,750.00"
04/11/24,6.60,6.66,6.57,6.62,6.62,7.563,6.60,6.63,"35,021.00"
04/10/24,6.62,6.70,6.57,6.62,6.66,7.145,6.60,6.62,"34,287.00"
04/09/24,6.54,6.60,6.49,6.56,6.55,7.924,6.54,6.57,"33,680.00"
04/08/24,6.55,6.59,6.40,6.58,6.50,9.491,6.56,6.59,"32,692.00"
04/05/24,6.53,6.54,6.44,6.54,6.49,4.616,6.52,6.55,"32,392.00"
04/04/24,6.50,6.51,6.42,6.46,6.44,4.913,6.42,6.46,"32,045.00"
04/03/24,6.49,6.52,6.31,6.52,6.31,5.463,6.50,6.52,"31,474.00"
04/02/24,6.33,6.37,6.29,6.35,6.30,5.568,6.33,6.36,"30,261.00"
04/01/24,6.32,6.36,6.28,6.33,6.28,3.354,6.31,6.34,"30,160.00"
03/28/24,6.23,6.27,6.19,6.23,6.23,3.981,6.15,6.23,"29,951.00"
03/27/24,6.22,6.24,6.17,6.23,6.22,4.52,6.15,6.25,"29,359.00"
03/26/24,6.21,6.24,6.18,6.21,6.22,3.39,6.20,6.22,"29,239.00"
03/25/24,6.22,6.25,6.19,6.21,6.19,4.657,6.21,6.23,"28,779.00"
03/22/24,6.22,6.30,6.20,6.21,6.30,2.828,6.19,6.22,"28,439.00"
03/21/24,6.25,6.34,6.23,6.26,6.29,4.669,6.20,6.36,"28,621.00"
03/20/24,6.27,6.33,6.24,6.33,6.30,6.9,6.33,6.33,"27,902.00"
03/19/24,6.31,6.39,6.28,6.29,6.38,8.056,6.28,6.33,"27,501.00"
03/18/24,6.35,6.40,6.31,6.35,6.31,6.112,6.34,6.36,"26,472.00"
03/15/24,6.33,6.35,6.21,6.33,6.22,6.221,6.33,6.35,"25,241.00"
03/14/24,6.20,6.23,6.15,6.21,6.21,5.279,6.21,6.22,"25,278.00"
03/13/24,6.18,6.19,5.98,6.18,6.00,10.815,6.18,6.18,"22,720.00"
03/12/24,6.02,6.04,5.97,6.02,6.01,6.069,6.02,6.02,"21,893.00"
03/11/24,6.00,6.00,5.94,6.00,5.96,4.436,6.00,6.00,"20,836.00"
03/08/24,5.92,5.99,5.91,5.92,5.97,4.542,5.90,5.93,"20,099.00"
03/07/24,5.99,6.01,5.92,5.98,5.92,6.341,5.99,6.00,"19,582.00"
03/06/24,5.96,5.99,5.91,5.96,5.91,5.362,5.85,6.03,"18,397.00"
03/05/24,5.96,6.00,5.95,5.96,5.97,4.035,5.95,5.96,"18,593.00"
03/04/24,5.98,6.02,5.96,5.98,5.98,5.505,5.98,6.01,"17,660.00"
03/01/24,5.97,5.98,5.91,5.97,5.94,2.841,5.92,6.03,"17,634.00"
02/29/24,5.96,5.99,5.95,5.96,5.97,4.906,5.96,5.96,"17,836.00"
02/28/24,5.97,5.99,5.95,5.97,5.97,2.277,5.94,5.96,"17,904.00"
02/27/24,5.94,5.96,5.92,5.94,5.93,1.964,5.94,5.95,"18,034.00"
02/26/24,5.92,6.01,5.92,5.93,5.99,3.512,5.92,5.93,"18,168.00"
02/23/24,5.99,6.01,5.94,5.98,6.00,2.204,5.98,6.02,"18,527.00"
02/22/24,6.03,6.03,5.97,6.02,6.00,2.477,5.87,6.03,"18,617.00"
02/21/24,5.98,6.01,5.94,5.99,5.96,5.658,5.87,6.00,"18,304.00"
02/20/24,5.94,5.95,5.85,5.94,5.86,5.731,5.86,5.94,"17,726.00"
02/16/24,5.95,5.95,5.83,5.93,5.83,3.676,5.88,5.93,"16,801.00"
02/15/24,5.83,5.84,5.76,5.84,5.77,3.199,5.83,5.84,"16,830.00"
02/14/24,5.79,5.83,5.78,5.79,5.79,2.267,5.79,5.79,"17,048.00"
02/13/24,5.83,5.90,5.82,5.83,5.85,2.446,5.80,6.11,"17,022.00"
02/12/24,5.79,5.79,5.72,5.79,5.74,2.798,5.79,5.79,"17,063.00"
02/09/24,5.74,5.80,5.71,5.75,5.79,3.554,5.67,5.75,"16,556.00"
02/08/24,5.81,5.91,5.79,5.82,5.91,3.426,5.82,5.83,"16,138.00"
02/07/24,5.84,5.92,5.83,5.84,5.91,4.436,5.84,5.84,"15,344.00"
02/06/24,5.91,5.94,5.90,5.92,5.91,2.668,5.90,5.94,"15,244.00"
02/05/24,5.94,6.02,5.93,5.94,6.00,3.881,5.94,5.94,"15,050.00"
02/02/24,5.97,6.02,5.96,5.97,6.00,1.682,5.95,5.97,"15,085.00"
02/01/24,5.99,6.04,5.98,5.98,6.02,1.653,5.97,6.03,"15,017.00"
01/31/24,6.00,6.05,5.97,5.98,6.00,2.963,5.98,5.98,"15,264.00"
01/30/24,6.03,6.04,5.96,6.04,5.99,3.249,5.70,6.04,"15,138.00"
01/29/24,5.98,6.00,5.91,5.99,5.95,1.405,5.99,5.99,"15,076.00"
01/26/24,5.94,5.98,5.93,5.95,5.97,2.473,5.95,5.95,"15,101.00"
01/25/24,5.98,6.00,5.95,5.97,5.97,1.82,5.70,5.98,"14,899.00"
01/24/24,5.97,5.97,5.84,5.95,5.85,2.089,5.85,5.97,"14,973.00"
01/23/24,5.87,5.90,5.83,5.89,5.87,2.808,5.71,5.89,"14,785.00"
01/22/24,5.81,5.84,5.79,5.79,5.83,2.164,5.79,5.79,"14,686.00"
01/19/24,5.84,5.85,5.79,5.85,5.80,1.547,5.70,5.85,"14,711.00"
01/18/24,5.81,5.83,5.77,5.83,5.80,2.254,5.83,5.83,"14,379.00"
01/17/24,5.81,5.87,5.80,5.83,5.85,1.411,5.74,5.91,"13,997.00"
01/16/24,5.81,5.83,5.79,5.81,5.80,1.881,5.79,5.86,"13,547.00"
01/12/24,5.69,5.79,5.68,5.69,5.77,1.678,5.60,5.78,"13,247.00"
01/11/24,5.77,5.83,5.76,5.79,5.82,2.112,5.63,5.79,"12,660.00"
01/10/24,5.75,5.77,5.71,5.76,5.74,2.578,5.60,5.81,"11,931.00"
01/09/24,5.73,5.83,5.73,5.73,5.82,2.369,5.73,5.75,"10,947.00"
01/08/24,5.78,5.80,5.75,5.80,5.77,2.862,5.72,5.80,"10,226.00"
01/05/24,5.75,5.81,5.74,5.74,5.79,2.624,5.70,5.76,"9,112.00"
01/04/24,5.81,5.86,5.78,5.81,5.82,1.584,5.80,5.85,"8,993.00"
01/03/24,5.83,5.85,5.79,5.84,5.84,2.057,5.84,5.85,"8,633.00"
01/02/24,5.81,5.85,5.79,5.80,5.84,2.542,5.80,5.80,"8,157.00"
12/29/23,5.78,5.84,5.76,5.78,5.82,1.637,5.78,5.78,"7,731.00"
12/28/23,5.79,5.84,5.78,5.78,5.83,1.952,5.63,5.80,"7,430.00"
12/27/23,5.85,5.85,5.78,5.84,5.79,1.983,5.84,5.85,"7,220.00"
12/26/23,5.81,5.85,5.80,5.80,5.81,0.871,5.67,5.81,"6,816.00"
12/22/23,5.80,5.83,5.79,5.80,5.81,1.272,5.80,5.80,"6,546.00"
12/21/23,5.83,5.85,5.78,5.85,5.81,1.894,5.84,5.85,"6,332.00"
12/20/23,5.83,5.88,5.79,5.79,5.83,1.975,5.79,5.81,"6,248.00"
12/19/23,5.82,5.86,5.76,5.83,5.77,2.883,5.83,5.83,"6,068.00"
12/18/23,5.83,5.87,5.82,5.82,5.87,1.33,5.82,5.82,"5,855.00"
12/15/23,5.85,5.88,5.81,5.84,5.83,1.288,5.84,5.84,"5,906.00"
12/14/23,5.87,5.88,5.76,5.85,5.80,1.197,5.76,5.85,"6,010.00"
12/13/23,5.82,5.89,5.78,5.89,5.81,1.503,5.89,5.89,"6,053.00"
12/12/23,5.85,5.89,5.83,5.86,5.87,1.27,5.84,5.86,"5,844.00"
12/11/23,5.85,5.92,5.85,5.85,5.90,0.962,5.71,5.85,"5,522.00"
12/08/23,5.90,5.93,5.85,5.90,5.87,1.385,5.90,5.91,"5,489.00"
12/07/23,5.85,5.85,5.77,5.85,5.80,1.276,5.85,5.90,"5,336.00"
12/06/23,5.77,5.90,5.77,5.77,5.88,0.864,5.55,5.77,"5,206.00"
12/05/23,5.86,5.95,5.85,5.86,5.94,1.549,5.82,5.87,"4,687.00"
12/04/23,5.90,6.03,5.89,5.89,5.97,0.891,5.52,5.89,"4,269.00"
12/01/23,6.01,6.01,5.90,5.99,5.91,0.968,5.50,6.00,"3,913.00"
11/30/23,5.91,5.91,5.87,5.91,5.90,0.784,5.50,5.91,"3,839.00"
11/29/23,5.89,5.93,5.88,5.90,5.91,0.684,5.51,5.90,"3,778.00"
11/28/23,5.89,5.91,5.82,5.90,5.83,0.404,5.50,5.91,"3,786.00"
11/27/23,5.87,5.93,5.87,5.88,5.90,0.743,5.88,5.88,"3,468.00"
11/24/23,5.93,5.93,5.88,5.93,5.91,0.473,5.93,5.93,"3,406.00"
11/22/23,5.93,5.99,5.93,5.93,5.96,0.599,5.88,5.96,"3,370.00"
11/21/23,5.97,5.98,5.95,5.97,5.96,0.413,5.85,5.99,"3,222.00"
11/20/23,5.97,5.97,5.86,5.96,5.90,0.725,5.87,5.97,"2,743.00"
11/17/23,5.90,5.90,5.84,5.90,5.84,0.327,5.90,5.91,"2,733.00"
11/16/23,5.87,5.93,5.85,5.86,5.89,0.251,5.86,5.86,"2,691.00"
11/15/23,5.86,5.87,5.80,5.86,5.80,0.194,5.59,5.86,"2,675.00"
11/14/23,5.85,5.88,5.80,5.85,5.83,0.421,5.84,5.85,"2,705.00"
11/13/23,5.91,5.92,5.81,5.92,5.87,0.4,5.72,5.90,"2,702.00"
11/10/23,5.84,5.92,5.84,5.84,5.89,0.536,5.75,5.94,"2,583.00"
11/09/23,5.85,5.87,5.82,5.87,5.84,0.466,5.82,5.84,"2,411.00"
11/08/23,5.86,5.95,5.85,5.86,5.94,0.417,5.83,5.86,"2,507.00"
11/07/23,5.91,5.93,5.87,5.93,5.89,0.332,5.82,5.91,"2,525.00"
11/06/23,5.88,5.88,5.83,5.87,5.84,0.753,5.75,5.88,"2,416.00"
11/03/23,5.82,5.83,5.76,5.81,5.81,0.454,5.75,5.82,"2,371.00"
11/02/23,5.88,5.89,5.85,5.89,5.86,0.489,5.88,5.89,"2,375.00"
11/01/23,5.90,5.94,5.87,5.91,5.89,0.388,5.74,5.92,"2,162.00"
10/31/23,5.91,5.95,5.90,5.91,5.90,0.219,5.76,5.91,"2,164.00"
10/30/23,5.89,5.95,5.87,5.92,5.89,0.266,5.88,5.89,"2,216.00"
10/27/23,5.89,5.89,5.80,5.89,5.88,0.056,5.89,5.89,"2,448.00"
10/26/23,5.83,5.87,5.82,5.83,5.84,0.362,5.84,5.84,"2,466.00"
10/25/23,5.82,5.87,5.82,5.82,5.83,0.278,5.82,5.83,"2,472.00"
10/24/23,5.83,5.84,5.75,5.84,5.79,0.198,5.84,5.83,"2,503.00"
10/23/23,5.81,5.82,5.72,5.80,5.78,0.53,5.80,5.81,"2,452.00"
10/20/23,5.78,5.81,5.76,5.77,5.78,0.429,5.77,5.77,"2,302.00"
10/19/23,5.83,5.84,5.80,5.81,5.84,0.51,5.81,5.82,"2,311.00"
10/18/23,5.79,5.85,5.78,5.80,5.81,0.47,5.80,5.79,"2,431.00"
10/17/23,5.78,5.79,5.72,5.79,5.74,0.294,5.79,5.78,"2,311.00"
10/16/23,5.81,5.82,5.78,5.81,5.80,0.414,5.81,5.81,"2,421.00"
10/13/23,5.82,5.88,5.80,5.82,5.85,0.376,5.82,5.82,"2,259.00"
10/12/23,5.81,5.88,5.79,5.79,5.85,0.337,5.79,5.79,"2,201.00"
10/11/23,5.75,5.81,5.74,5.75,5.79,0.484,5.75,5.75,"2,122.00"
10/10/23,5.77,5.83,5.71,5.76,5.72,0.804,5.76,5.77,"2,655.00"
10/09/23,5.82,5.85,5.77,5.84,5.81,0.8,5.83,5.83,"2,855.00"
10/06/23,5.81,5.84,5.71,5.82,5.73,0.147,5.82,5.81,"2,904.00"
10/05/23,5.70,5.76,5.70,5.70,5.70,0.55,5.70,5.70,"2,893.00"
10/04/23,5.80,5.80,5.77,5.78,5.80,0.346,5.77,5.80,"3,007.00"
10/03/23,5.86,5.87,5.82,5.86,5.87,0.16,5.87,5.86,"2,926.00"
10/02/23,5.84,5.84,5.82,5.83,5.82,0.17,@NA,5.83,"2,930.00"
09/29/23,5.90,5.92,5.88,5.90,5.92,0.479,5.89,@NA,"3,044.00"
09/28/23,5.88,5.88,5.80,5.88,5.81,0.329,5.80,5.88,"3,082.00"
09/27/23,5.82,5.84,5.81,5.84,5.84,0.407,5.84,5.81,"2,980.00"
09/26/23,5.81,5.81,5.81,5.81,5.81,0.073,5.81,@NA,"2,961.00"
09/25/23,5.86,5.90,5.82,5.87,5.88,0.223,5.86,5.88,"2,937.00"
09/22/23,5.84,5.89,5.82,5.84,5.87,0.407,5.83,5.85,"2,871.00"
09/21/23,5.86,5.86,5.84,5.86,5.85,0.84,5.78,5.86,"2,814.00"
09/20/23,5.90,5.89,5.87,5.87,5.88,0.23,5.88,5.87,"2,668.00"
09/19/23,5.88,5.88,5.88,5.88,5.88,0.042,@NA,5.88,"2,679.00"
09/18/23,5.96,6.02,5.95,5.96,5.97,0.189,5.95,5.97,"2,718.00"
09/15/23,5.98,5.98,5.98,5.98,5.98,0.098,5.98,@NA,"2,747.00"
09/14/23,6.01,6.01,6.00,6.00,6.01,0.039,6.00,@NA,"2,751.00"
09/13/23,6.00,6.00,5.99,5.99,6.00,0.158,6.00,5.99,"2,645.00"
09/12/23,6.00,6.03,5.99,6.00,6.01,0.104,5.99,6.00,"2,586.00"
09/11/23,6.01,6.00,6.00,6.00,6.00,0.348,@NA,@NA,"2,313.00"
09/08/23,5.91,5.95,5.91,5.91,5.92,0.366,5.90,5.91,"2,230.00"
09/07/23,6.00,6.03,5.96,6.00,5.99,0.441,5.99,6.00,"1,934.00"
09/06/23,6.03,6.10,6.03,6.03,6.06,0.492,6.03,6.06,"1,557.00"
09/05/23,6.12,6.12,6.04,6.11,6.04,0.373,6.11,6.10,"1,252.00"
09/01/23,6.05,6.11,6.00,6.04,6.02,0.395,6.04,6.05,895.00
08/31/23,5.98,6.01,5.95,5.99,5.98,0.072,5.99,5.99,877.00
08/30/23,5.99,6.03,5.95,5.99,6.01,0.186,5.99,6.01,906.00
08/29/23,6.04,6.04,5.96,6.04,5.97,0.128,6.03,6.04,859.00
08/28/23,5.98,6.02,5.96,5.99,5.98,0.16,5.99,5.99,785.00
08/25/23,6.00,6.06,5.99,6.00,6.02,0.022,6.00,6.01,790.00
08/24/23,5.97,5.98,5.97,5.97,5.97,0.074,5.96,@NA,744.00
08/23/23,6.00,6.01,5.99,6.01,5.99,0.139,5.99,@NA,666.00
08/22/23,5.96,5.98,5.94,5.98,5.97,0.034,5.95,@NA,652.00
08/21/23,5.93,5.95,5.91,5.95,5.91,0.157,5.95,@NA,728.00
08/18/23,5.90,5.91,5.89,5.91,5.91,0.089,5.89,@NA,723.00
08/17/23,5.88,5.88,5.86,5.88,5.88,0.003,5.88,@NA,723.00
08/16/23,5.81,5.82,5.82,5.82,5.82,0.029,5.80,@NA,700.00
08/15/23,5.79,5.82,5.82,5.82,5.82,0.008,5.70,@NA,694.00
08/14/23,5.88,5.88,5.85,5.87,5.85,0.008,@NA,5.87,694.00
08/11/23,5.86,5.87,5.86,5.87,5.86,0.123,5.84,@NA,619.00
08/10/23,5.87,5.87,5.87,5.87,5.87,0.041,5.85,@NA,605.00
08/09/23,5.91,5.91,5.91,5.91,5.91,0.07,5.89,@NA,565.00
08/08/23,5.91,5.92,5.91,5.92,5.91,0.073,5.90,@NA,556.00
08/07/23,5.96,5.98,5.96,5.97,5.96,0.056,5.96,@NA,556.00
08/04/23,5.99,5.99,5.99,5.99,5.99,0.002,5.96,@NA,554.00
08/03/23,6.07,6.07,6.07,6.07,6.07,0.032,@NA,@NA,538.00
08/02/23,5.98,5.98,5.98,5.98,5.98,0.042,5.98,@NA,509.00
08/01/23,5.99,5.99,5.99,5.99,5.99,0.096,5.99,@NA,455.00
07/31/23,6.01,5.90,5.90,6.01,5.90,0.004,5.90,@NA,454.00
07/28/23,5.96,5.96,5.96,5.96,5.96,0.011,@NA,@NA,443.00
07/27/23,5.84,5.84,5.84,5.84,5.84,0.036,@NA,@NA,428.00
07/26/23,5.85,5.85,5.85,5.85,5.85,0.002,@NA,@NA,427.00
07/25/23,5.84,5.86,5.85,5.86,5.85,0.01,5.86,@NA,422.00
07/24/23,5.80,5.79,5.79,5.79,5.79,0.003,@NA,5.79,423.00
07/21/23,5.76,5.76,5.76,5.76,5.76,0.002,5.76,@NA,423.00
07/20/23,5.72,5.73,5.73,5.73,5.73,0.005,@NA,@NA,423.00
07/19/23,5.70,5.70,5.70,5.70,5.70,0.002,@NA,@NA,423.00
07/18/23,5.68,5.68,5.68,5.68,5.68,0.001,@NA,@NA,423.00
07/17/23,5.70,5.70,5.70,5.70,5.70,0.014,@NA,@NA,412.00
07/14/23,5.79,5.80,5.80,5.80,5.80,0.021,@NA,@NA,396.00
07/13/23,5.76,5.77,5.77,5.77,5.77,0.025,@NA,@NA,377.00
07/12/23,5.74,5.74,5.74,5.74,5.74,0.009,5.74,@NA,376.00
