Date,Settlement Price,High,Low,Last,Open,CVol,Bid,Ask,Open Interest
12/17/24,6.50,6.58,6.49,6.50,6.58,0.313,6.41,6.53,"2,585.00"
12/16/24,6.55,6.59,6.51,6.55,6.56,0.111,6.38,6.92,"2,717.00"
12/13/24,6.57,6.62,6.56,6.57,6.62,0.271,6.40,6.75,"2,591.00"
12/12/24,6.62,6.74,6.61,6.62,6.68,0.222,6.37,6.89,"2,713.00"
12/11/24,6.67,6.76,6.63,6.67,6.71,0.446,6.67,6.72,"2,731.00"
12/10/24,6.68,6.68,6.63,6.68,6.68,0.087,6.67,6.71,"2,725.00"
12/09/24,6.58,6.61,6.45,6.56,6.47,0.458,6.56,6.57,"2,498.00"
12/06/24,6.54,6.63,6.53,6.54,6.54,0.042,6.51,6.57,"2,501.00"
12/05/24,6.49,6.52,6.48,6.48,6.49,0.444,6.48,6.59,"2,465.00"
12/04/24,6.50,6.52,6.47,6.49,6.48,0.103,6.32,6.85,"2,397.00"
12/03/24,6.46,6.49,6.35,6.46,6.36,0.156,6.44,6.81,"2,339.00"
12/02/24,6.38,6.41,6.31,6.41,6.38,0.245,6.31,6.84,"2,541.00"
11/29/24,6.33,6.36,6.32,6.33,6.36,0.166,6.33,6.43,"2,537.00"
11/27/24,6.34,6.37,6.34,6.34,6.35,0.384,6.28,6.79,"2,240.00"
11/26/24,6.34,6.41,6.33,6.34,6.41,1.247,6.29,6.82,"1,742.00"
11/25/24,6.37,6.39,6.36,6.38,6.36,0.418,6.26,6.78,"1,929.00"
11/22/24,6.34,6.35,6.33,6.34,6.34,0.169,6.26,6.79,"1,886.00"
11/21/24,6.37,6.40,6.35,6.35,6.40,0.262,6.35,6.37,"1,869.00"
11/20/24,6.44,6.46,6.42,6.42,6.46,0.134,@NA,6.43,"1,810.00"
11/19/24,6.39,6.40,6.35,6.40,6.35,0.237,6.40,@NA,"1,860.00"
11/18/24,6.40,6.41,6.30,6.40,6.30,0.157,6.39,6.40,"1,864.00"
11/15/24,6.34,6.39,6.34,6.34,6.38,0.196,6.34,6.39,"1,839.00"
11/14/24,6.36,6.36,6.28,6.34,6.34,0.412,6.21,6.36,"1,835.00"
11/13/24,6.34,6.40,6.32,6.32,6.40,0.254,6.19,6.55,"1,756.00"
11/12/24,6.38,6.42,6.38,6.39,6.42,0.119,@NA,6.40,"1,727.00"
11/11/24,6.49,6.56,6.49,6.49,6.56,0.181,6.49,6.79,"1,708.00"
11/08/24,6.57,6.58,6.57,6.57,6.57,0.176,6.57,6.76,"1,675.00"
11/07/24,6.67,6.69,6.39,6.68,6.39,0.348,6.69,6.68,"1,553.00"
11/06/24,6.51,6.82,6.50,6.51,6.82,0.284,6.08,6.64,"1,502.00"
11/05/24,6.78,6.78,6.70,6.78,6.70,0.093,6.78,6.78,"1,484.00"
11/04/24,6.75,6.78,6.75,6.76,6.78,0.117,6.76,6.76,"1,452.00"
11/01/24,6.68,6.72,6.66,6.68,6.66,0.082,6.56,6.79,"1,438.00"
10/31/24,6.67,6.68,6.67,6.67,6.67,0.116,6.60,6.83,"1,420.00"
10/30/24,6.65,6.67,6.67,6.67,6.67,0.034,6.67,@NA,"1,415.00"
10/29/24,6.69,6.79,6.65,6.79,6.65,0.096,6.79,6.79,"1,385.00"
10/28/24,6.67,6.67,6.67,6.67,6.67,0.234,6.67,@NA,"1,370.00"
10/25/24,6.63,6.63,6.63,6.63,6.63,0.248,@NA,@NA,"1,292.00"
10/24/24,6.61,6.63,6.58,6.63,6.58,0.088,6.51,6.58,"1,283.00"
10/23/24,6.59,6.58,6.58,6.58,6.58,0.083,6.58,@NA,"1,270.00"
10/22/24,6.61,6.64,6.57,6.64,6.57,0.025,6.63,@NA,"1,268.00"
10/21/24,6.59,6.71,6.68,6.71,6.68,0.041,6.71,@NA,"1,256.00"
10/18/24,6.59,6.59,6.50,6.59,6.50,0.127,6.59,6.50,"1,235.00"
10/17/24,6.50,6.56,6.48,6.51,6.56,0.077,6.51,6.51,"1,209.00"
10/16/24,6.59,6.61,6.57,6.59,6.61,0.306,6.59,6.59,"1,152.00"
10/15/24,6.50,6.50,6.50,6.50,6.50,0.045,@NA,@NA,"1,142.00"
10/14/24,6.59,6.64,6.61,6.61,6.64,0.044,6.61,@NA,"1,129.00"
10/11/24,6.70,6.70,6.70,6.70,6.70,0.022,@NA,@NA,"1,117.00"
10/10/24,6.62,6.61,6.61,6.61,6.61,0.04,6.61,6.61,"1,105.00"
10/09/24,6.59,6.59,6.59,6.59,6.59,0.025,6.59,@NA,"1,096.00"
10/08/24,6.67,6.69,6.66,6.69,6.67,0.074,6.69,6.67,"1,105.00"
10/07/24,6.79,6.83,6.71,6.75,6.83,0.012,6.74,6.75,"1,104.00"
10/04/24,6.76,6.80,6.72,6.76,6.74,0.058,6.76,6.72,"1,100.00"
10/03/24,6.69,6.83,6.64,6.68,6.83,0.137,6.68,6.68,"1,095.00"
10/02/24,6.78,6.79,6.67,6.79,6.79,0.021,6.79,6.82,"1,094.00"
10/01/24,6.69,6.72,6.62,6.67,6.68,0.035,6.66,6.69,"1,084.00"
09/30/24,6.58,6.85,6.51,6.56,6.68,0.119,6.56,6.58,"1,097.00"
09/27/24,6.66,6.72,6.64,6.64,6.70,0.073,6.62,6.65,"1,111.00"
09/26/24,6.76,6.77,6.55,6.77,6.69,0.18,6.75,6.78,"1,097.00"
09/25/24,6.58,6.65,6.54,6.58,6.63,0.134,6.57,6.58,"1,063.00"
09/24/24,6.58,6.62,6.37,6.62,6.49,0.09,6.62,6.65,"1,045.00"
09/23/24,6.39,6.40,6.28,6.39,6.28,0.015,6.37,6.40,"1,023.00"
09/20/24,6.43,6.48,6.41,6.42,6.43,0.066,6.41,6.43,"1,026.00"
09/19/24,6.43,6.46,6.29,6.43,6.43,0.029,6.42,6.44,975.00
09/18/24,6.39,6.44,6.33,6.35,6.39,0.073,6.34,6.37,941.00
09/17/24,6.37,6.38,6.35,6.37,6.37,0.044,6.37,6.39,920.00
09/16/24,6.39,6.43,6.29,6.39,6.39,0.135,6.37,6.40,883.00
09/13/24,6.35,6.35,6.30,6.33,6.35,0.105,6.32,6.34,837.00
09/12/24,6.31,6.34,6.25,6.32,6.31,0.046,6.32,6.35,822.00
09/11/24,6.29,6.31,6.22,6.31,6.29,0.031,6.31,6.34,816.00
09/10/24,6.21,6.28,6.20,6.21,6.21,0.052,6.21,6.24,789.00
09/09/24,6.28,6.28,6.17,6.26,6.28,0.066,6.25,6.29,779.00
09/06/24,6.11,6.24,6.12,6.12,6.13,0.144,6.09,6.12,762.00
09/05/24,6.20,6.21,6.08,6.21,6.10,0.037,6.19,6.22,751.00
09/04/24,6.10,6.13,6.07,6.10,6.10,0.036,6.10,6.13,746.00
09/03/24,6.14,6.31,6.10,6.14,6.21,0.039,6.11,6.15,738.00
08/30/24,6.25,6.33,6.25,6.25,6.27,0.012,6.24,6.28,741.00
08/29/24,6.26,6.28,6.22,6.26,6.26,0.011,6.23,6.26,740.00
08/28/24,6.26,6.38,6.26,6.26,6.26,0.033,6.23,6.27,732.00
08/27/24,6.39,6.39,6.33,6.39,6.39,0.042,6.39,6.40,728.00
08/26/24,6.35,6.36,6.30,6.35,6.34,0.045,6.32,6.35,723.00
08/23/24,6.31,6.33,6.22,6.31,6.25,0.013,6.30,6.33,719.00
08/22/24,6.28,6.35,6.27,6.27,6.31,0.009,6.25,6.27,720.00
08/21/24,6.31,6.33,6.26,6.33,6.32,0.005,6.32,6.34,721.00
08/20/24,6.27,6.31,6.26,6.26,6.27,0.006,6.25,6.28,723.00
08/19/24,6.33,6.35,6.27,6.35,6.35,0.005,6.33,6.36,720.00
08/16/24,6.34,6.35,6.28,6.35,6.34,0.026,6.35,6.38,694.00
08/15/24,6.34,6.33,6.19,6.33,6.30,0.037,6.32,6.35,691.00
08/14/24,6.20,6.25,6.20,6.20,6.24,0.04,6.18,6.21,684.00
08/13/24,6.23,6.26,6.19,6.25,6.26,0.01,6.24,6.26,677.00
08/12/24,6.26,6.28,6.15,6.27,6.25,0.03,6.27,6.29,690.00
08/09/24,6.17,6.23,6.13,6.17,6.17,0.001,6.15,6.18,690.00
08/08/24,6.14,6.15,6.11,6.15,6.14,0.005,6.15,6.18,690.00
08/07/24,6.14,6.24,6.13,6.13,6.16,0.026,6.11,6.14,690.00
08/06/24,6.30,6.34,6.22,6.28,6.30,0.018,6.26,6.28,672.00
08/05/24,6.29,6.50,6.21,6.29,6.32,0.017,6.28,6.31,673.00
08/02/24,6.41,6.44,6.36,6.42,6.41,0.005,6.42,6.45,669.00
08/01/24,6.37,6.55,6.35,6.35,6.53,0.052,6.33,6.36,657.00
07/31/24,6.51,6.53,6.37,6.53,6.53,0.056,6.53,6.53,648.00
07/30/24,6.36,6.36,6.30,6.36,6.36,0.014,6.36,6.39,648.00
07/29/24,6.36,6.44,6.35,6.36,6.35,0.018,6.35,6.39,640.00
07/26/24,6.40,6.43,6.38,6.39,6.43,0.028,6.37,6.39,639.00
07/25/24,6.39,6.42,6.28,6.39,6.40,0.007,6.37,6.39,634.00
07/24/24,6.32,6.39,6.28,6.28,6.35,0.035,6.26,6.28,612.00
07/23/24,6.38,6.44,6.36,6.38,6.38,0.008,6.36,6.39,606.00
07/22/24,6.41,6.48,6.38,6.41,6.41,0.015,6.40,6.43,593.00
07/19/24,6.41,6.47,6.42,6.42,6.44,0.075,6.39,6.42,531.00
07/18/24,6.43,6.62,6.40,6.40,6.43,0.027,6.38,6.41,519.00
07/17/24,6.61,6.68,6.62,6.62,6.61,0.018,6.60,6.63,507.00
07/16/24,6.66,6.76,6.64,6.67,6.66,0.024,6.66,6.68,493.00
07/15/24,6.71,6.78,6.69,6.69,6.71,0.006,6.67,6.70,491.00
07/12/24,6.76,6.75,6.63,6.75,6.76,0.002,6.74,6.77,491.00
07/11/24,6.67,6.79,6.68,6.70,6.70,0.005,6.70,6.69,491.00
07/10/24,6.82,6.85,6.77,6.81,6.82,0.01,6.78,6.81,481.00
07/09/24,6.80,6.87,6.79,6.82,6.82,0.003,6.79,6.82,479.00
07/08/24,6.84,6.89,6.82,6.83,6.83,0.006,6.81,6.84,475.00
07/05/24,6.88,6.89,6.78,6.87,6.88,0.006,6.87,6.90,474.00
07/03/24,6.78,6.80,6.63,6.77,6.77,0.035,6.77,6.79,461.00
07/02/24,6.68,6.74,6.67,6.70,6.70,0.022,6.70,6.71,441.00
07/01/24,6.70,6.71,6.63,6.69,6.70,0.006,6.68,6.71,438.00
06/28/24,6.63,6.67,6.57,6.62,6.62,0.004,6.62,6.62,436.00
06/27/24,6.59,6.64,6.58,6.59,6.59,0.005,6.56,6.59,437.00
06/26/24,6.62,6.66,6.60,6.63,6.60,0.027,6.62,6.65,427.00
06/25/24,6.64,6.75,6.64,6.64,6.64,,6.62,6.64,427.00
06/24/24,6.70,6.73,6.68,6.70,6.70,,6.68,6.70,427.00
06/21/24,6.73,6.86,6.72,6.73,6.73,0.058,6.72,6.74,405.00
06/20/24,6.83,6.84,6.73,6.84,6.81,0.008,6.82,6.84,404.00
06/18/24,6.75,6.76,6.64,6.76,6.64,0.011,6.75,6.78,399.00
06/17/24,6.76,6.82,6.71,6.78,6.76,0.008,6.78,6.80,397.00
06/14/24,6.81,6.85,6.78,6.82,6.81,,6.81,6.83,397.00
06/13/24,6.79,6.88,6.77,6.78,6.78,0.039,6.78,6.81,373.00
06/12/24,6.84,6.89,6.74,6.79,6.84,,6.78,6.80,373.00
06/11/24,6.84,6.94,6.78,6.84,6.83,0.017,6.84,6.87,366.00
06/10/24,6.93,6.92,6.81,6.92,6.93,,6.91,6.94,366.00
06/07/24,6.84,7.10,6.81,6.81,6.82,0.013,6.81,6.81,364.00
06/06/24,7.04,7.04,6.92,7.04,7.03,0.051,7.01,7.04,324.00
06/05/24,6.94,6.97,6.87,6.97,6.94,0.015,6.97,7.00,309.00
06/04/24,6.88,7.07,6.88,6.88,6.90,0.006,6.87,6.90,313.00
06/03/24,7.03,7.04,6.96,7.02,7.02,0.015,7.02,7.05,301.00
05/31/24,6.98,7.08,6.96,7.00,7.08,0.019,7.00,7.03,289.00
05/30/24,7.07,7.26,7.03,7.04,7.06,0.004,7.02,7.06,288.00
05/29/24,7.29,7.37,7.25,7.27,7.29,,7.24,7.28,288.00
05/28/24,7.30,7.32,7.21,7.29,7.30,,7.29,7.33,291.00
05/24/24,7.17,7.23,7.18,7.18,7.17,0.007,7.16,7.21,287.00
05/23/24,7.20,7.25,7.16,7.19,7.22,0.007,7.14,7.20,287.00
05/22/24,7.23,7.56,7.20,7.20,7.23,0.009,7.16,7.20,284.00
05/21/24,7.53,7.58,7.46,7.51,7.49,0.023,7.48,7.52,279.00
05/20/24,7.51,7.62,7.39,7.53,7.49,0.007,7.52,7.56,276.00
05/17/24,7.38,7.45,7.15,7.44,7.45,0.054,7.40,7.44,278.00
05/16/24,7.17,7.27,7.13,7.18,7.27,0.002,7.15,7.19,277.00
05/15/24,7.14,7.17,7.11,7.17,7.12,0.013,7.15,7.20,277.00
05/14/24,7.07,7.15,6.98,6.98,7.11,0.035,7.08,6.98,283.00
05/13/24,7.14,7.14,6.98,7.14,7.14,0.007,7.14,7.16,282.00
05/10/24,7.04,7.12,6.98,7.03,7.04,0.135,7.02,7.05,282.00
05/09/24,6.99,6.99,6.93,6.99,6.99,0.009,6.99,7.02,244.00
05/08/24,6.98,7.07,6.95,6.98,6.98,,6.97,7.00,244.00
05/07/24,7.03,7.06,6.98,7.02,7.03,0.002,6.99,7.02,245.00
05/06/24,7.03,7.05,6.92,7.02,7.03,,7.00,7.03,245.00
05/03/24,6.96,6.95,6.86,6.94,6.96,,6.94,6.97,245.00
05/02/24,6.93,7.05,6.91,6.96,6.93,0.002,6.94,6.99,243.00
05/01/24,7.07,7.13,7.05,7.09,7.07,,7.08,7.11,243.00
04/30/24,7.11,7.27,7.09,7.09,7.12,0.005,7.06,7.09,242.00
04/29/24,7.20,7.18,7.05,7.18,7.20,0.002,7.17,7.20,240.00
04/26/24,7.09,7.11,7.03,7.08,7.09,0.001,7.08,7.11,239.00
04/25/24,7.05,7.09,6.96,7.06,7.05,,7.06,7.10,239.00
04/24/24,6.98,7.00,6.93,6.98,6.98,0.001,6.96,6.99,238.00
04/23/24,6.96,7.03,6.90,6.94,6.96,0.001,6.93,6.96,238.00
04/22/24,7.07,7.15,7.07,7.07,7.07,0.002,7.07,7.10,237.00
04/19/24,7.12,7.12,6.99,7.10,7.12,0.013,7.09,7.12,231.00
04/18/24,7.02,7.01,6.85,7.01,7.02,0.004,6.99,7.02,230.00
04/17/24,6.87,6.92,6.82,6.88,6.87,,6.86,6.89,230.00
04/16/24,6.85,6.96,6.83,6.86,6.85,0.005,6.83,6.86,229.00
04/15/24,6.90,6.93,6.78,6.88,6.90,0.031,6.86,6.89,225.00
04/12/24,6.74,6.87,6.73,6.75,6.74,,6.72,6.76,225.00
04/11/24,6.68,6.71,6.66,6.68,6.68,0.008,6.67,6.70,219.00
04/10/24,6.69,6.75,6.66,6.69,6.71,0.003,6.67,6.70,216.00
04/09/24,6.61,6.64,6.58,6.61,6.61,0.01,6.61,6.64,216.00
04/08/24,6.62,6.64,6.49,6.63,6.62,0.012,6.63,6.66,207.00
04/05/24,6.60,6.60,6.51,6.59,6.60,,6.59,6.62,207.00
04/04/24,6.57,6.56,6.49,6.51,6.51,0.003,6.51,6.54,204.00
04/03/24,6.56,6.57,6.37,6.57,6.56,,6.57,6.60,204.00
04/02/24,6.40,6.41,6.37,6.41,6.41,0.01,6.39,6.43,203.00
04/01/24,6.39,6.39,6.32,6.39,6.39,0.018,6.37,6.41,188.00
03/28/24,6.29,6.30,6.27,6.30,6.30,0.005,6.27,6.31,184.00
03/27/24,6.28,6.29,6.26,6.27,6.28,,6.27,6.31,184.00
03/26/24,6.27,6.28,6.27,6.27,6.27,,6.23,6.30,184.00
03/25/24,6.28,6.29,6.26,6.29,6.29,0.002,6.26,6.30,183.00
03/22/24,6.28,6.35,6.30,6.30,6.28,,6.25,6.30,183.00
03/21/24,6.30,6.36,6.30,6.31,6.30,0.008,6.28,6.33,179.00
03/20/24,6.32,6.35,6.32,6.35,6.32,0.005,6.35,6.40,177.00
03/19/24,6.35,6.42,6.36,6.36,6.35,0.007,6.32,6.37,171.00
03/18/24,6.39,6.42,6.41,6.41,6.41,0.004,6.37,6.41,170.00
03/15/24,6.37,6.35,6.26,6.35,6.37,0.008,6.34,6.39,167.00
03/14/24,6.24,6.25,6.22,6.22,6.24,,6.22,6.27,167.00
03/13/24,6.21,6.19,6.04,6.19,6.21,0.019,6.19,6.23,160.00
03/12/24,6.06,6.05,6.05,6.05,6.06,,6.03,6.08,160.00
03/11/24,6.05,6.01,6.00,6.01,6.05,,6.01,6.06,160.00
03/08/24,5.97,6.01,5.98,5.98,5.98,0.002,5.94,5.99,160.00
03/07/24,6.03,6.00,5.96,6.00,6.03,,6.00,6.05,160.00
03/06/24,6.00,6.01,5.96,6.01,6.01,0.006,6.01,6.03,160.00
03/05/24,6.01,6.01,6.01,6.01,6.01,0.002,5.98,6.03,160.00
03/04/24,6.02,6.03,6.02,6.03,6.03,0.003,6.03,6.05,160.00
03/01/24,6.01,5.99,5.98,5.99,6.01,0.001,5.99,6.04,161.00
02/29/24,6.00,5.99,5.99,5.99,6.00,,5.98,6.03,161.00
02/28/24,6.01,6.03,6.02,6.02,6.01,,5.98,6.02,161.00
02/27/24,5.98,5.97,5.96,5.97,5.98,0.004,5.96,6.01,159.00
02/26/24,5.97,6.05,5.99,5.99,5.99,0.004,5.95,6.00,159.00
02/23/24,6.03,6.05,6.01,6.01,6.03,0.059,6.00,6.05,103.00
02/22/24,6.06,6.02,6.02,6.02,6.06,,6.02,6.08,103.00
02/21/24,6.01,6.03,6.00,6.03,6.03,0.002,5.99,6.04,103.00
02/20/24,5.97,5.94,5.92,5.94,5.97,0.013,5.94,5.99,106.00
02/16/24,5.98,5.95,5.86,5.95,5.98,0.003,5.94,6.00,104.00
02/15/24,5.87,5.84,5.80,5.84,5.87,,5.84,5.90,104.00
02/14/24,5.83,5.83,5.83,5.83,5.83,,5.81,5.86,104.00
02/13/24,5.88,5.94,5.90,5.90,5.90,0.001,5.86,5.91,104.00
02/12/24,5.84,5.81,5.78,5.81,5.80,0.001,5.81,5.86,104.00
02/09/24,5.80,5.84,5.77,5.80,5.81,0.005,5.79,5.82,102.00
02/08/24,5.86,5.93,5.88,5.88,5.86,0.016,5.84,5.89,94.00
02/07/24,5.89,5.95,5.92,5.92,5.89,,5.87,5.92,94.00
02/06/24,5.96,5.96,5.96,5.96,5.96,,5.94,5.99,94.00
02/05/24,5.99,6.05,5.99,6.00,5.99,0.014,6.00,6.01,87.00
02/02/24,6.01,6.04,6.03,6.03,6.01,,5.99,6.04,87.00
02/01/24,6.02,6.08,6.04,6.04,6.02,,5.99,6.05,87.00
01/31/24,6.02,6.03,6.03,6.03,6.02,,5.97,6.03,87.00
01/30/24,6.06,6.03,6.02,6.03,6.06,,6.03,6.09,87.00
01/29/24,6.01,5.98,5.97,5.98,6.01,,5.98,6.04,87.00
01/26/24,5.97,5.98,5.98,5.98,5.98,0.004,5.98,6.00,85.00
01/25/24,6.00,6.00,6.00,6.00,6.00,0.054,6.00,6.03,72.00
01/24/24,5.99,5.96,5.87,5.96,5.99,,5.96,6.01,72.00
01/23/24,5.90,5.89,5.87,5.89,5.90,,5.88,5.94,72.00
01/22/24,5.84,5.87,5.86,5.86,5.84,,5.81,5.86,72.00
01/19/24,5.87,5.87,5.82,5.87,5.87,,5.84,5.89,72.00
01/18/24,5.84,5.85,5.81,5.85,5.84,,5.85,5.87,72.00
01/17/24,5.84,5.89,5.84,5.85,5.84,,5.84,5.87,72.00
01/16/24,5.83,5.86,5.82,5.83,5.86,0.001,5.80,5.85,73.00
01/12/24,5.71,5.79,5.75,5.75,5.71,0.001,5.69,5.75,73.00
01/11/24,5.78,5.83,5.82,5.82,5.78,0.083,5.78,5.83,30.00
01/10/24,5.79,5.80,5.75,5.80,5.75,0.092,5.76,5.81,27.00
01/09/24,5.78,5.85,5.81,5.81,5.78,,5.76,5.81,27.00
01/08/24,5.82,5.81,5.80,5.81,5.82,,5.81,5.86,27.00
01/05/24,5.78,5.81,5.81,5.81,5.78,,5.75,5.81,27.00
01/04/24,5.83,5.86,5.84,5.84,5.83,,5.81,5.86,27.00
01/03/24,5.86,5.89,5.86,5.86,5.86,,5.84,5.90,27.00
01/02/24,5.84,5.85,5.85,5.85,5.84,,5.81,5.86,27.00
12/29/23,5.81,5.85,5.82,5.82,5.81,,5.77,5.83,27.00
12/28/23,5.82,5.87,5.84,5.84,5.82,,5.77,5.85,27.00
12/27/23,5.88,5.86,5.80,5.86,5.88,,5.83,5.90,27.00
12/26/23,5.84,5.84,5.83,5.84,5.84,,5.80,5.87,27.00
12/22/23,5.83,5.84,5.84,5.84,5.84,0.001,5.80,5.85,26.00
12/21/23,5.87,5.85,5.84,5.87,5.87,,5.84,5.89,26.00
12/20/23,5.86,5.85,5.85,5.85,5.86,,5.80,5.85,26.00
12/19/23,5.85,5.85,5.80,5.85,5.85,0.002,5.83,5.88,26.00
12/18/23,5.86,5.91,5.88,5.88,5.86,,5.83,5.88,26.00
12/15/23,5.88,5.89,5.87,5.88,5.88,0.001,5.85,5.90,25.00
12/14/23,5.91,5.89,5.78,5.89,5.91,,5.87,5.92,25.00
12/13/23,5.87,5.89,5.87,5.89,5.87,,5.89,5.96,25.00
12/12/23,5.89,5.89,5.89,5.89,5.89,,5.86,5.94,25.00
12/11/23,5.90,5.97,5.94,5.94,5.90,,5.87,5.94,25.00
12/08/23,5.94,5.97,5.89,5.97,5.89,0.006,5.93,5.98,24.00
12/07/23,5.91,5.88,5.82,5.88,5.91,,5.88,5.93,24.00
12/06/23,5.83,5.91,5.86,5.86,5.83,,5.80,5.86,24.00
12/05/23,5.91,6.00,5.94,5.94,5.91,,5.89,5.94,24.00
12/04/23,5.96,6.08,5.96,5.96,5.96,0.003,5.92,5.98,24.00
12/01/23,6.06,6.01,5.96,6.01,6.06,,6.01,6.08,24.00
11/30/23,5.97,5.97,5.97,5.97,5.97,,5.92,6.01,24.00
11/29/23,5.95,5.95,5.95,5.95,5.95,,5.92,6.00,24.00
11/28/23,5.95,5.93,5.91,5.93,5.95,,5.91,6.00,24.00
11/27/23,5.94,5.98,5.97,5.97,5.94,,5.91,5.98,24.00
11/24/23,6.00,5.96,5.95,5.96,6.00,,5.96,6.02,24.00
11/22/23,5.99,6.07,6.01,6.01,5.99,0.002,5.96,6.03,22.00
11/21/23,6.05,6.05,6.05,6.05,6.05,0.009,6.00,6.07,13.00
11/20/23,6.04,6.03,5.94,6.03,6.03,0.007,5.99,6.07,11.00
11/17/23,5.98,5.94,5.93,5.94,5.98,,5.94,6.02,11.00
11/16/23,5.94,5.97,5.97,5.97,5.94,0.003,5.91,5.98,11.00
11/15/23,5.93,5.90,5.88,5.90,5.89,0.001,5.90,5.97,10.00
11/14/23,5.92,5.93,5.89,5.93,5.92,,5.92,5.96,10.00
11/13/23,5.98,5.98,5.89,5.97,5.98,0.009,5.95,6.02,3.00
11/10/23,5.92,5.99,5.95,5.95,5.92,,5.88,5.95,3.00
11/09/23,5.92,5.92,5.92,5.92,5.92,,5.88,5.94,3.00
11/08/23,5.93,5.97,5.96,5.96,5.97,0.002,5.89,5.96,2.00
11/07/23,5.98,6.01,5.96,5.96,5.98,0.001,5.94,6.02,2.00
