Date,Settlement Price,High,Low,Last,Open,CVol,Bid,Ask,Open Interest
09/20/24,6.41,6.47,6.38,6.39,6.43,0.093,6.41,6.40,"1,348.00"
09/19/24,6.40,6.43,6.25,6.40,6.28,0.067,6.40,6.41,"1,360.00"
09/18/24,6.37,6.41,6.29,6.31,6.30,0.138,6.41,6.32,"1,311.00"
09/17/24,6.34,6.36,6.31,6.34,6.33,0.079,6.34,6.31,"1,330.00"
09/16/24,6.36,6.39,6.31,6.35,6.31,0.127,6.36,6.36,"1,307.00"
09/13/24,6.33,6.35,6.26,6.30,6.28,0.427,6.34,6.30,"1,030.00"
09/12/24,6.29,6.34,6.24,6.29,6.25,0.123,6.29,6.28,"1,037.00"
09/11/24,6.26,6.29,6.22,6.26,6.23,0.099,6.26,6.28,"1,037.00"
09/10/24,6.18,6.27,6.18,6.18,6.27,0.018,6.18,6.21,"1,044.00"
09/09/24,6.25,6.27,6.15,6.23,6.15,0.114,6.23,6.27,"1,042.00"
09/06/24,6.09,6.22,6.08,6.09,6.18,0.41,6.07,6.10,856.00
09/05/24,6.18,6.22,6.05,6.18,6.12,0.027,6.16,6.19,839.00
09/04/24,6.08,6.11,6.03,6.08,6.04,0.055,6.07,6.11,847.00
09/03/24,6.11,6.29,6.08,6.11,6.18,0.04,6.09,6.12,849.00
08/30/24,6.23,6.32,6.23,6.23,6.25,0.033,6.22,6.26,843.00
08/29/24,6.24,6.26,6.19,6.23,6.24,0.133,6.21,6.24,777.00
08/28/24,6.24,6.36,6.23,6.23,6.30,0.033,6.21,6.24,776.00
08/27/24,6.37,6.38,6.29,6.37,6.29,0.098,6.36,6.37,767.00
08/26/24,6.33,6.34,6.28,6.33,6.30,0.024,6.30,6.33,766.00
08/23/24,6.29,6.32,6.19,6.30,6.19,0.039,6.28,6.31,766.00
08/22/24,6.25,6.35,6.24,6.24,6.33,0.046,6.22,6.25,775.00
08/21/24,6.29,6.31,6.24,6.31,6.31,0.021,6.30,6.33,766.00
08/20/24,6.25,6.31,6.24,6.24,6.30,0.028,6.23,6.26,766.00
08/19/24,6.31,6.32,6.25,6.32,6.30,0.048,6.31,6.34,761.00
08/16/24,6.32,6.34,6.25,6.34,6.25,0.012,6.33,6.36,758.00
08/15/24,6.32,6.32,6.17,6.32,6.17,0.051,6.30,6.33,755.00
08/14/24,6.18,6.23,6.18,6.18,6.21,0.063,6.16,6.19,742.00
08/13/24,6.21,6.24,6.17,6.21,6.24,0.019,6.20,6.23,725.00
08/12/24,6.24,6.26,6.12,6.25,6.22,0.044,6.23,6.26,717.00
08/09/24,6.15,6.21,6.10,6.14,6.15,0.037,6.13,6.16,711.00
08/08/24,6.11,6.15,6.08,6.15,6.11,0.02,6.13,6.15,696.00
08/07/24,6.12,6.22,6.09,6.09,6.15,0.072,6.09,6.12,646.00
08/06/24,6.27,6.32,6.19,6.25,6.24,0.148,6.23,6.25,627.00
08/05/24,6.26,6.48,6.18,6.26,6.24,0.043,6.26,6.29,610.00
08/02/24,6.38,6.42,6.33,6.40,6.35,0.025,6.40,6.43,645.00
08/01/24,6.35,6.53,6.31,6.32,6.51,0.059,6.31,6.33,610.00
07/31/24,6.48,6.51,6.35,6.50,6.38,0.079,6.50,6.51,612.00
07/30/24,6.34,6.35,6.26,6.34,6.28,0.031,6.34,6.36,593.00
07/29/24,6.34,6.42,6.32,6.34,6.33,0.021,6.33,6.36,577.00
07/26/24,6.38,6.40,6.36,6.36,6.38,0.035,6.34,6.37,568.00
07/25/24,6.37,6.40,6.25,6.36,6.30,0.028,6.34,6.37,556.00
07/24/24,6.30,6.37,6.25,6.25,6.26,0.047,6.23,6.26,562.00
07/23/24,6.36,6.43,6.34,6.36,6.36,0.031,6.34,6.37,547.00
07/22/24,6.39,6.46,6.36,6.39,6.38,0.017,6.39,6.41,545.00
07/19/24,6.39,6.45,6.39,6.39,6.42,0.054,6.39,6.40,525.00
07/18/24,6.41,6.60,6.38,6.38,6.55,0.053,6.37,6.39,519.00
07/17/24,6.59,6.66,6.59,6.59,6.59,0.075,6.59,6.61,518.00
07/16/24,6.64,6.75,6.62,6.65,6.62,0.017,6.65,6.67,515.00
07/15/24,6.69,6.77,6.67,6.67,6.77,0.018,6.66,6.69,515.00
07/12/24,6.75,6.75,6.62,6.74,6.72,0.009,6.73,6.75,511.00
07/11/24,6.66,6.78,6.67,6.68,6.68,0.007,6.68,6.68,510.00
07/10/24,6.81,6.85,6.75,6.79,6.79,0.014,6.78,6.81,500.00
07/09/24,6.79,6.87,6.77,6.81,6.83,0.002,6.79,6.81,498.00
07/08/24,6.83,6.88,6.80,6.82,6.82,0.006,6.81,6.83,498.00
07/05/24,6.87,6.89,6.77,6.87,6.86,0.086,6.86,6.89,505.00
07/03/24,6.77,6.79,6.61,6.76,6.70,0.018,6.75,6.77,505.00
07/02/24,6.67,6.73,6.65,6.68,6.72,0.003,6.67,6.69,502.00
07/01/24,6.69,6.70,6.61,6.68,6.64,0.008,6.67,6.69,501.00
06/28/24,6.62,6.65,6.56,6.60,6.60,0.001,6.60,6.61,500.00
06/27/24,6.58,6.62,6.57,6.58,6.62,0.001,6.54,6.58,499.00
06/26/24,6.61,6.64,6.59,6.62,6.60,0.028,6.60,6.63,497.00
06/25/24,6.62,6.73,6.61,6.61,6.61,0.002,6.60,6.63,496.00
06/24/24,6.69,6.71,6.67,6.69,6.69,,6.66,6.69,496.00
06/21/24,6.72,6.85,6.71,6.71,6.71,0.044,6.70,6.72,489.00
06/20/24,6.82,6.82,6.72,6.82,6.79,0.024,6.81,6.83,478.00
06/18/24,6.74,6.74,6.63,6.74,6.74,0.001,6.74,6.77,478.00
06/17/24,6.75,6.81,6.70,6.78,6.75,0.003,6.77,6.79,478.00
06/14/24,6.80,6.83,6.77,6.81,6.80,,6.80,6.83,478.00
06/13/24,6.78,6.87,6.76,6.77,6.79,0.011,6.77,6.80,462.00
06/12/24,6.83,6.88,6.74,6.78,6.83,0.001,6.76,6.79,462.00
06/11/24,6.83,6.93,6.78,6.83,6.82,0.025,6.83,6.86,459.00
06/10/24,6.92,6.92,6.81,6.92,6.92,0.002,6.90,6.93,458.00
06/07/24,6.84,7.10,6.81,6.81,6.82,0.01,6.78,6.81,457.00
06/06/24,7.03,7.04,6.91,7.04,7.03,0.077,7.01,7.04,460.00
06/05/24,6.93,6.96,6.86,6.96,6.93,0.01,6.96,6.99,452.00
06/04/24,6.87,7.07,6.87,6.87,6.89,0.008,6.86,6.89,449.00
06/03/24,7.03,7.03,6.95,7.02,7.01,0.018,7.02,7.04,440.00
05/31/24,6.98,7.08,6.95,6.99,7.08,0.011,6.99,7.02,433.00
05/30/24,7.06,7.26,7.02,7.03,7.06,0.011,7.02,7.05,428.00
05/29/24,7.28,7.38,7.24,7.27,7.25,0.021,7.24,7.27,426.00
05/28/24,7.30,7.32,7.21,7.30,7.26,0.024,7.30,7.33,424.00
05/24/24,7.17,7.24,7.17,7.17,7.17,0.009,7.17,7.20,422.00
05/23/24,7.21,7.27,7.15,7.17,7.17,0.032,7.15,7.19,401.00
05/22/24,7.24,7.57,7.20,7.20,7.35,0.01,7.16,7.20,399.00
05/21/24,7.54,7.62,7.46,7.52,7.61,0.02,7.50,7.53,394.00
05/20/24,7.52,7.65,7.41,7.56,7.51,0.012,7.53,7.57,394.00
05/17/24,7.38,7.43,7.15,7.43,7.24,0.048,7.37,7.43,380.00
05/16/24,7.18,7.21,7.14,7.18,7.18,0.007,7.16,7.20,381.00
05/15/24,7.15,7.26,7.14,7.19,7.26,0.025,7.10,7.21,380.00
05/14/24,7.08,7.17,7.10,7.13,7.11,0.086,7.09,7.13,408.00
05/13/24,7.14,7.14,6.98,7.14,7.03,0.05,7.14,7.16,410.00
05/10/24,7.04,7.12,6.99,7.03,7.01,0.082,7.01,7.05,410.00
05/09/24,6.98,6.98,6.93,6.98,6.95,0.05,6.98,7.01,382.00
05/08/24,6.98,7.06,6.94,6.98,7.03,0.027,6.96,6.98,377.00
05/07/24,7.02,7.05,6.98,7.01,7.01,0.009,6.99,7.01,376.00
05/06/24,7.02,7.03,6.92,7.02,6.99,0.003,7.00,7.03,378.00
05/03/24,6.95,6.94,6.85,6.94,6.92,0.014,6.94,6.97,370.00
05/02/24,6.92,7.05,6.92,6.95,6.92,0.006,6.93,6.96,372.00
05/01/24,7.06,7.12,7.05,7.09,7.06,,7.08,7.11,372.00
04/30/24,7.10,7.27,7.09,7.09,7.10,0.037,7.06,7.09,346.00
04/29/24,7.19,7.18,7.05,7.18,7.19,0.001,7.17,7.20,347.00
04/26/24,7.08,7.11,7.03,7.08,7.08,0.006,7.07,7.10,349.00
04/25/24,7.05,7.09,6.95,7.07,7.08,0.011,7.06,7.09,352.00
04/24/24,6.97,7.00,6.92,6.97,6.97,,6.95,6.98,352.00
04/23/24,6.95,7.03,6.89,6.94,6.96,0.006,6.93,6.95,350.00
04/22/24,7.07,7.15,7.06,7.07,7.12,0.01,7.06,7.09,349.00
04/19/24,7.11,7.12,6.98,7.10,7.04,0.014,7.09,7.11,346.00
04/18/24,7.01,7.01,6.84,7.00,7.01,0.002,6.99,7.02,345.00
04/17/24,6.86,6.91,6.81,6.88,6.86,0.009,6.86,6.89,342.00
04/16/24,6.84,6.95,6.82,6.85,6.84,0.009,6.82,6.85,338.00
04/15/24,6.89,6.92,6.76,6.86,6.89,0.065,6.86,6.89,336.00
04/12/24,6.73,6.87,6.72,6.73,6.73,,6.71,6.74,336.00
04/11/24,6.67,6.70,6.64,6.67,6.67,0.007,6.67,6.69,336.00
04/10/24,6.68,6.75,6.64,6.68,6.70,0.01,6.66,6.69,340.00
04/09/24,6.60,6.64,6.56,6.60,6.63,0.025,6.60,6.62,331.00
04/08/24,6.61,6.63,6.47,6.62,6.61,0.02,6.62,6.64,314.00
04/05/24,6.59,6.58,6.50,6.58,6.59,,6.58,6.61,314.00
04/04/24,6.56,6.55,6.48,6.50,6.56,0.012,6.50,6.53,312.00
04/03/24,6.55,6.57,6.36,6.57,6.38,0.021,6.56,6.59,308.00
04/02/24,6.39,6.40,6.36,6.40,6.40,0.011,6.39,6.42,306.00
04/01/24,6.38,6.39,6.31,6.39,6.39,0.011,6.36,6.40,302.00
03/28/24,6.28,6.29,6.26,6.27,6.27,0.033,6.29,6.30,285.00
03/27/24,6.27,6.28,6.25,6.26,6.27,0.003,6.26,6.30,286.00
03/26/24,6.26,6.27,6.26,6.26,6.26,0.002,6.22,6.29,287.00
03/25/24,6.27,6.26,6.25,6.26,6.26,0.003,6.25,6.29,287.00
03/22/24,6.27,6.34,6.26,6.27,6.26,0.021,6.24,6.28,290.00
03/21/24,6.29,6.35,6.29,6.29,6.29,0.017,6.27,6.32,295.00
03/20/24,6.31,6.36,6.31,6.36,6.31,0.028,6.35,6.39,304.00
03/19/24,6.34,6.39,6.35,6.35,6.39,0.009,6.32,6.36,304.00
03/18/24,6.39,6.40,6.38,6.40,6.40,0.008,6.37,6.41,308.00
03/15/24,6.37,6.35,6.25,6.35,6.30,0.008,6.34,6.38,310.00
03/14/24,6.23,6.24,6.21,6.23,6.21,0.013,6.21,6.26,309.00
03/13/24,6.21,6.19,6.02,6.19,6.21,0.036,6.18,6.23,303.00
03/12/24,6.05,6.06,6.02,6.05,6.06,0.005,6.03,6.05,303.00
03/11/24,6.04,6.04,5.99,6.04,6.02,0.001,6.04,6.04,303.00
03/08/24,5.96,6.03,5.95,5.96,5.99,0.061,5.95,5.97,250.00
03/07/24,6.03,6.04,5.95,6.02,5.99,0.008,6.02,6.04,248.00
03/06/24,6.00,6.03,5.95,6.00,5.98,0.009,5.99,6.00,245.00
03/05/24,6.00,6.02,6.00,6.00,6.00,0.008,5.98,6.02,241.00
03/04/24,6.01,6.05,6.00,6.02,6.02,0.008,6.01,6.03,239.00
03/01/24,6.00,6.01,5.97,6.00,5.98,0.01,5.99,6.01,244.00
02/29/24,6.00,5.99,5.98,5.99,6.00,0.003,5.97,6.02,244.00
02/28/24,6.00,6.02,6.02,6.02,6.00,0.004,5.97,6.02,244.00
02/27/24,5.98,5.97,5.95,5.97,5.98,0.011,5.95,6.00,236.00
02/26/24,5.96,6.05,5.99,5.99,5.96,0.007,5.94,5.99,241.00
02/23/24,6.03,6.04,6.00,6.02,6.02,0.023,6.02,6.04,241.00
02/22/24,6.06,6.02,6.01,6.02,6.06,,6.02,6.06,241.00
02/21/24,6.01,6.00,5.99,6.00,6.01,0.002,5.99,6.03,240.00
02/20/24,5.97,5.94,5.91,5.94,5.93,0.007,5.94,5.98,237.00
02/16/24,5.98,5.95,5.85,5.95,5.98,0.001,5.94,5.99,237.00
02/15/24,5.86,5.84,5.79,5.84,5.86,,5.84,5.88,237.00
02/14/24,5.82,5.85,5.83,5.83,5.85,0.002,5.80,5.85,235.00
02/13/24,5.87,5.93,5.89,5.90,5.87,,5.85,5.90,235.00
02/12/24,5.83,5.83,5.77,5.83,5.78,0.007,5.80,5.85,233.00
02/09/24,5.79,5.84,5.76,5.79,5.84,0.005,5.79,5.81,232.00
02/08/24,5.85,5.95,5.84,5.86,5.85,0.013,5.85,5.88,236.00
02/07/24,5.88,5.96,5.88,5.88,5.88,,5.86,5.89,236.00
02/06/24,5.95,5.98,5.94,5.98,5.98,0.009,5.94,5.98,239.00
02/05/24,5.98,6.04,5.98,5.99,5.98,0.022,5.99,6.00,241.00
02/02/24,6.00,6.04,6.02,6.02,6.00,,5.98,6.03,241.00
02/01/24,6.01,6.07,6.00,6.01,6.00,0.005,5.99,6.04,240.00
01/31/24,6.02,6.03,6.02,6.02,6.02,,5.97,6.02,240.00
01/30/24,6.05,6.03,6.01,6.03,6.05,,6.03,6.08,240.00
01/29/24,6.00,5.98,5.96,5.98,6.00,,5.98,6.04,240.00
01/26/24,5.97,5.97,5.97,5.97,5.97,0.001,5.95,6.00,240.00
01/25/24,5.99,6.01,6.01,5.99,5.99,0.104,5.96,6.02,195.00
01/24/24,5.99,5.96,5.86,5.96,5.99,,5.95,6.00,195.00
01/23/24,5.90,5.89,5.86,5.89,5.90,,5.88,5.93,195.00
01/22/24,5.84,5.86,5.85,5.85,5.84,0.001,5.81,5.85,195.00
01/19/24,5.87,5.87,5.82,5.87,5.87,,5.87,5.89,195.00
01/18/24,5.84,5.84,5.81,5.84,5.84,0.002,5.84,5.87,193.00
01/17/24,5.84,5.89,5.83,5.84,5.84,,5.84,5.86,193.00
01/16/24,5.83,5.85,5.82,5.83,5.85,0.003,5.80,5.87,191.00
01/12/24,5.71,5.77,5.74,5.74,5.71,0.002,5.68,5.75,192.00
01/11/24,5.78,5.83,5.81,5.82,5.78,0.163,5.78,5.83,197.00
01/10/24,5.78,5.79,5.75,5.79,5.75,0.027,5.76,5.80,208.00
01/09/24,5.77,5.84,5.80,5.80,5.77,,5.75,5.80,208.00
01/08/24,5.81,5.80,5.79,5.80,5.81,0.001,5.80,5.85,208.00
01/05/24,5.77,5.81,5.80,5.80,5.77,,5.75,5.80,208.00
01/04/24,5.83,5.86,5.83,5.83,5.83,,5.81,5.85,208.00
01/03/24,5.86,5.88,5.85,5.85,5.86,0.002,5.84,5.89,208.00
01/02/24,5.84,5.85,5.84,5.84,5.84,,5.81,5.85,208.00
12/29/23,5.80,5.85,5.81,5.81,5.80,,5.77,5.82,208.00
12/28/23,5.82,5.86,5.84,5.84,5.82,,5.77,5.84,208.00
12/27/23,5.87,5.84,5.80,5.84,5.87,,5.83,5.90,208.00
12/26/23,5.83,5.85,5.82,5.85,5.85,0.018,5.80,5.86,200.00
12/22/23,5.83,5.83,5.83,5.83,5.83,0.001,5.79,5.84,199.00
12/21/23,5.86,5.84,5.84,5.84,5.86,0.025,5.84,5.89,174.00
12/20/23,5.85,5.85,5.84,5.85,5.85,,5.79,5.85,187.00
12/19/23,5.85,5.84,5.80,5.84,5.85,0.003,5.83,5.88,189.00
12/18/23,5.86,5.90,5.88,5.88,5.86,,5.83,5.88,189.00
12/15/23,5.88,5.89,5.86,5.88,5.88,0.002,5.88,5.90,189.00
12/14/23,5.91,5.91,5.78,5.91,5.91,0.004,5.87,5.92,189.00
12/13/23,5.86,5.89,5.86,5.89,5.86,,5.89,5.95,189.00
12/12/23,5.89,5.90,5.89,5.90,5.89,,5.86,5.93,189.00
12/11/23,5.89,5.96,5.92,5.92,5.89,,5.87,5.93,189.00
12/08/23,5.94,5.94,5.88,5.94,5.88,0.021,5.92,5.97,190.00
12/07/23,5.90,5.86,5.81,5.86,5.90,,5.86,5.92,190.00
12/06/23,5.82,5.90,5.85,5.85,5.82,,5.80,5.85,190.00
12/05/23,5.90,5.99,5.92,5.92,5.90,,5.88,5.93,190.00
12/04/23,5.95,6.07,5.97,5.97,5.95,,5.91,5.97,190.00
12/01/23,6.05,6.01,5.95,6.01,6.05,,6.01,6.07,165.00
11/30/23,5.96,5.94,5.94,5.94,5.94,0.002,5.92,6.00,165.00
11/29/23,5.94,6.00,5.97,5.97,6.00,0.001,5.91,5.99,165.00
11/28/23,5.94,5.93,5.90,5.93,5.94,,5.91,5.99,165.00
11/27/23,5.93,5.97,5.96,5.96,5.93,,5.90,5.97,165.00
11/24/23,5.99,5.95,5.94,5.95,5.99,,5.95,6.01,165.00
11/22/23,5.98,6.06,6.00,6.00,5.98,0.009,5.95,6.01,161.00
11/21/23,6.03,6.03,6.03,6.03,6.03,0.019,5.99,6.06,151.00
11/20/23,6.02,5.99,5.92,5.99,6.02,0.003,5.99,6.05,154.00
11/17/23,5.96,5.92,5.91,5.92,5.96,,5.92,5.99,154.00
11/16/23,5.93,5.96,5.95,5.95,5.93,0.004,5.89,5.96,153.00
11/15/23,5.92,5.89,5.87,5.89,5.92,,5.89,5.95,153.00
11/14/23,5.91,5.93,5.88,5.91,5.93,0.01,5.91,5.94,154.00
11/13/23,5.97,5.93,5.88,5.93,5.97,0.013,5.93,6.00,149.00
11/10/23,5.90,5.98,5.94,5.94,5.90,,5.87,5.94,149.00
11/09/23,5.91,5.91,5.91,5.91,5.91,,5.85,5.92,149.00
11/08/23,5.92,5.96,5.95,5.95,5.96,0.006,5.88,5.95,151.00
11/07/23,5.97,6.00,5.93,5.93,5.94,0.005,5.93,6.01,150.00
11/06/23,5.93,5.91,5.86,5.91,5.91,0.001,5.89,5.95,151.00
11/03/23,5.86,5.86,5.82,5.86,5.86,0.003,5.83,5.89,151.00
11/02/23,5.93,5.93,5.89,5.93,5.89,0.01,5.90,5.97,149.00
11/01/23,5.94,5.95,5.90,5.95,5.91,0.006,5.94,5.98,143.00
10/31/23,5.96,5.99,5.94,5.97,5.96,0.008,5.94,5.99,137.00
10/30/23,5.93,5.99,5.91,5.92,5.96,0.008,5.90,5.97,134.00
10/27/23,5.93,5.91,5.85,5.91,5.88,0.013,5.89,5.97,128.00
10/26/23,5.88,5.87,5.85,5.85,5.85,0.037,5.85,5.92,113.00
10/25/23,5.89,5.92,5.91,5.91,5.89,,5.84,5.92,113.00
10/24/23,5.89,5.86,5.84,5.86,5.89,,5.86,5.93,113.00
10/23/23,5.88,5.88,5.88,5.88,5.88,,5.82,5.90,113.00
10/20/23,5.85,5.89,5.86,5.86,5.85,,5.79,5.87,113.00
10/19/23,5.89,5.89,5.89,5.89,5.89,,5.83,5.91,113.00
10/18/23,5.86,5.86,5.86,5.86,5.86,,5.80,5.89,113.00
10/17/23,5.85,5.85,5.82,5.82,5.85,,5.79,5.88,113.00
10/16/23,5.88,5.88,5.88,5.88,5.88,,5.82,5.91,113.00
10/13/23,5.89,5.92,5.91,5.91,5.89,,5.82,5.91,113.00
10/12/23,5.88,5.88,5.88,5.88,5.88,,5.80,5.90,113.00
10/11/23,5.81,5.81,5.81,5.81,5.81,,5.74,5.84,113.00
