Date,Settlement Price,High,Low,Last,Open,CVol,Bid,Ask,Open Interest
04/14/25,7.31,7.41,7.14,7.37,7.25,45.954,7.37,7.38,"66,230.00"
04/11/25,7.25,7.32,6.94,7.30,7.02,59.922,7.28,7.32,"76,533.00"
04/10/25,6.94,7.15,6.90,7.03,7.15,57.791,7.03,7.04,"82,212.00"
04/09/25,6.99,7.46,6.73,7.46,6.85,75.066,7.41,7.46,"89,471.00"
04/08/25,6.88,7.24,6.79,6.83,7.16,80.501,6.79,6.85,"102,146.00"
04/07/25,6.96,7.43,6.70,7.16,7.24,134.754,7.15,7.17,"102,664.00"
04/04/25,7.27,7.96,7.22,7.24,7.95,103.773,7.24,7.25,"108,018.00"
04/03/25,7.58,7.85,7.55,7.55,7.85,67.34,7.55,7.55,"113,024.00"
04/02/25,8.00,8.16,7.91,7.98,7.98,44.545,7.95,8.00,"114,933.00"
04/01/25,8.02,8.15,7.98,8.02,8.06,46.697,8.02,8.02,"117,940.00"
03/31/25,8.08,8.26,8.00,8.11,8.23,50.665,8.11,8.11,"122,208.00"
03/28/25,8.14,8.20,8.04,8.11,8.13,49.18,8.11,8.11,"124,989.00"
03/27/25,8.12,8.36,8.07,8.12,8.31,62.284,8.12,8.12,"128,762.00"
03/26/25,8.32,8.52,8.28,8.31,8.29,75.769,8.31,8.32,"137,362.00"
03/25/25,8.26,8.29,8.05,8.29,8.06,54.566,8.29,8.29,"137,209.00"
03/24/25,8.11,8.26,8.08,8.09,8.12,46.716,8.09,8.10,"135,725.00"
03/21/25,8.16,8.20,8.02,8.15,8.16,40.617,8.15,8.15,"136,979.00"
03/20/25,8.11,8.17,8.03,8.12,8.13,46.252,8.12,8.12,"136,916.00"
03/19/25,8.06,8.09,7.89,8.09,7.91,41.147,8.09,8.09,"132,197.00"
03/18/25,7.89,7.91,7.80,7.88,7.84,42.91,7.87,7.88,"131,129.00"
03/17/25,7.78,7.82,7.65,7.81,7.66,33.1,7.81,7.81,"128,617.00"
03/14/25,7.75,7.85,7.71,7.73,7.80,34.626,7.73,7.73,"128,308.00"
03/13/25,7.83,7.85,7.63,7.83,7.70,45.865,7.82,7.83,"127,562.00"
03/12/25,7.69,7.78,7.57,7.68,7.60,52.558,7.68,7.68,"127,844.00"
03/11/25,7.58,7.64,7.36,7.63,7.40,47.975,7.63,7.63,"127,949.00"
03/10/25,7.40,7.51,7.34,7.37,7.47,34.694,7.36,7.37,"128,510.00"
03/07/25,7.46,7.60,7.41,7.46,7.56,53.004,7.46,7.47,"128,974.00"
03/06/25,7.57,7.64,7.46,7.52,7.56,52.84,7.52,7.52,"129,627.00"
03/05/25,7.60,7.65,7.21,7.62,7.26,84.127,7.62,7.62,"123,815.00"
03/04/25,7.34,7.46,7.28,7.38,7.39,47.016,7.38,7.38,"122,610.00"
03/03/25,7.38,7.46,7.27,7.35,7.33,48.192,7.35,7.36,"122,627.00"
02/28/25,7.31,7.39,7.25,7.34,7.39,42.115,7.34,7.34,"123,553.00"
02/27/25,7.38,7.46,7.27,7.34,7.33,50.367,7.34,7.35,"122,084.00"
02/26/25,7.26,7.52,7.22,7.25,7.45,73.852,7.25,7.25,"120,778.00"
02/25/25,7.15,7.43,7.13,7.42,7.20,68.808,7.41,7.43,"116,862.00"
02/24/25,7.18,7.28,7.16,7.17,7.22,36.145,7.16,7.18,"113,303.00"
02/21/25,7.24,7.32,7.20,7.20,7.32,34.772,7.18,7.22,"106,056.00"
02/20/25,7.30,7.33,7.19,7.30,7.23,26.649,7.26,7.30,"99,604.00"
02/19/25,7.27,7.34,7.25,7.28,7.31,23.14,7.26,7.31,"95,082.00"
02/18/25,7.31,7.34,7.23,7.29,7.31,32.708,7.28,7.32,"94,655.00"
02/14/25,7.41,7.68,7.36,7.36,7.59,64.883,7.36,7.37,"91,204.00"
02/13/25,7.66,7.68,7.51,7.67,7.52,39.047,7.67,7.68,"87,920.00"
02/12/25,7.57,7.58,7.37,7.55,7.40,38.482,7.55,7.56,"84,918.00"
02/11/25,7.39,7.54,7.29,7.38,7.54,52.72,7.32,7.39,"80,647.00"
02/10/25,7.56,7.57,7.35,7.54,7.39,57,7.52,7.57,"77,858.00"
02/07/25,7.39,7.41,7.17,7.40,7.18,30.082,7.39,7.41,"74,791.00"
02/06/25,7.17,7.24,7.09,7.17,7.13,17.896,7.16,7.17,"72,829.00"
02/05/25,7.12,7.14,6.97,7.11,6.99,13.617,7.11,7.14,"71,014.00"
02/04/25,7.03,7.06,6.96,7.05,6.99,9.664,7.04,7.06,"70,248.00"
02/03/25,7.02,7.07,6.82,7.06,6.93,16.051,6.97,7.06,"69,500.00"
01/31/25,6.93,7.00,6.89,6.91,6.98,13.454,6.89,6.92,"69,547.00"
01/30/25,6.98,7.04,6.91,6.98,6.94,10.248,6.98,6.99,"68,082.00"
01/29/25,6.95,6.99,6.82,6.96,6.89,11.251,6.95,6.98,"66,319.00"
01/28/25,6.87,6.91,6.85,6.88,6.86,12.697,6.87,6.88,"63,126.00"
01/27/25,6.80,6.94,6.79,6.82,6.91,9.991,6.81,6.82,"61,545.00"
01/24/25,6.90,6.99,6.88,6.89,6.90,17.883,6.88,6.90,"59,726.00"
01/23/25,6.95,6.96,6.81,6.95,6.90,7.805,6.94,6.96,"57,931.00"
01/22/25,6.92,6.98,6.89,6.90,6.95,8.801,6.90,6.91,"49,163.00"
01/21/25,6.99,6.99,6.88,6.98,6.95,25.45,6.98,6.99,"47,392.00"
01/17/25,7.07,7.23,7.03,7.05,7.17,18.14,7.04,7.05,"43,679.00"
01/16/25,7.18,7.19,7.09,7.18,7.11,12.815,7.17,7.18,"42,909.00"
01/15/25,7.09,7.11,6.98,7.10,7.03,11.017,7.10,7.15,"43,043.00"
01/14/25,7.06,7.08,7.00,7.07,7.02,12.157,7.05,7.07,"42,712.00"
01/13/25,7.08,7.10,6.99,7.08,6.99,9.29,7.07,7.09,"42,777.00"
01/10/25,7.03,7.12,7.00,7.02,7.04,9.778,7.01,7.02,"42,681.00"
01/08/25,6.90,6.92,6.76,6.91,6.78,14.093,6.91,6.92,"43,658.00"
01/07/25,6.76,6.78,6.68,6.74,6.69,11.578,6.73,6.75,"42,313.00"
01/06/25,6.70,6.76,6.55,6.69,6.57,14.113,6.68,6.69,"42,678.00"
01/03/25,6.61,6.62,6.51,6.62,6.55,5.201,6.61,6.62,"43,589.00"
01/02/25,6.53,6.58,6.50,6.55,6.54,5.788,6.54,6.55,"44,064.00"
12/31/24,6.56,6.67,6.52,6.55,6.66,7.435,6.54,6.56,"42,826.00"
12/30/24,6.64,6.72,6.62,6.63,6.70,4.772,6.63,6.67,"41,615.00"
12/27/24,6.69,6.73,6.67,6.69,6.71,4.347,6.64,6.70,"40,338.00"
12/26/24,6.69,6.72,6.61,6.71,6.66,2.816,6.70,6.71,"40,750.00"
12/24/24,6.65,6.67,6.61,6.64,6.63,1.871,6.58,6.68,"40,265.00"
12/23/24,6.61,6.67,6.59,6.62,6.64,3.779,6.61,6.63,"40,227.00"
12/20/24,6.61,6.63,6.57,6.61,6.58,7.688,6.60,6.61,"40,690.00"
12/19/24,6.57,6.63,6.56,6.58,6.58,8.789,6.57,6.58,"40,443.00"
12/18/24,6.64,6.66,6.53,6.53,6.62,7.111,6.53,6.54,"39,439.00"
12/17/24,6.59,6.66,6.57,6.59,6.65,10.874,6.58,6.59,"38,555.00"
12/16/24,6.62,6.66,6.59,6.63,6.63,2.666,6.62,6.63,"38,487.00"
12/13/24,6.64,6.71,6.62,6.64,6.71,3.066,6.63,6.65,"38,451.00"
12/12/24,6.69,6.83,6.65,6.69,6.72,7.614,6.68,6.69,"38,021.00"
12/11/24,6.74,6.84,6.70,6.74,6.76,9.934,6.73,6.74,"36,496.00"
12/10/24,6.75,6.76,6.69,6.75,6.73,5.131,6.74,6.76,"36,197.00"
12/09/24,6.65,6.68,6.51,6.63,6.54,5.186,6.62,6.63,"36,494.00"
12/06/24,6.61,6.70,6.59,6.61,6.60,5.51,6.61,6.62,"37,438.00"
12/05/24,6.56,6.62,6.53,6.57,6.57,4.281,6.53,6.58,"36,544.00"
12/04/24,6.57,6.59,6.53,6.57,6.57,5.613,6.56,6.58,"36,267.00"
12/03/24,6.53,6.62,6.39,6.52,6.45,10.14,6.52,6.53,"36,105.00"
12/02/24,6.45,6.48,6.38,6.47,6.45,7.231,6.37,6.48,"33,847.00"
11/29/24,6.40,6.44,6.38,6.40,6.38,5.548,6.40,6.41,"32,650.00"
11/27/24,6.42,6.47,6.39,6.42,6.41,7.426,6.41,6.43,"30,126.00"
11/26/24,6.41,6.50,6.40,6.43,6.46,4.904,6.40,6.45,"28,703.00"
11/25/24,6.44,6.48,6.41,6.45,6.41,5.822,6.44,6.45,"27,821.00"
11/22/24,6.41,6.46,6.37,6.41,6.44,5.088,6.41,6.42,"28,144.00"
11/21/24,6.43,6.49,6.40,6.42,6.48,3.568,6.41,6.46,"28,251.00"
11/20/24,6.50,6.54,6.47,6.49,6.53,4.338,6.41,6.53,"28,361.00"
11/19/24,6.46,6.50,6.40,6.50,6.45,6.224,6.48,6.50,"28,245.00"
11/18/24,6.47,6.49,6.38,6.48,6.39,4.086,6.47,6.49,"27,894.00"
11/15/24,6.41,6.58,6.40,6.41,6.48,5.305,6.40,6.41,"27,074.00"
11/14/24,6.44,6.45,6.32,6.43,6.42,6.647,6.21,6.61,"25,660.00"
11/13/24,6.41,6.54,6.39,6.40,6.50,7.647,6.33,6.51,"24,622.00"
11/12/24,6.45,6.61,6.44,6.47,6.61,6.995,6.45,6.48,"24,331.00"
11/11/24,6.56,6.70,6.55,6.58,6.70,5.153,6.57,6.60,"23,569.00"
11/08/24,6.64,6.81,6.62,6.65,6.80,6.171,6.64,6.67,"23,112.00"
11/07/24,6.73,6.74,6.46,6.74,6.46,6.443,6.67,6.78,"23,272.00"
11/06/24,6.57,6.88,6.55,6.56,6.88,5.748,6.46,6.68,"23,439.00"
11/05/24,6.84,6.86,6.79,6.82,6.79,3.763,6.81,6.83,"23,168.00"
11/04/24,6.82,6.84,6.71,6.81,6.71,4.34,6.76,6.83,"23,050.00"
11/01/24,6.75,6.79,6.71,6.72,6.74,5.539,6.71,6.74,"22,621.00"
10/31/24,6.74,6.79,6.72,6.77,6.75,4.122,6.75,6.78,"22,744.00"
10/30/24,6.72,6.76,6.70,6.74,6.75,3.698,6.72,6.75,"22,330.00"
10/29/24,6.76,6.85,6.72,6.76,6.76,3.528,6.59,6.77,"22,291.00"
10/28/24,6.74,6.77,6.70,6.75,6.77,3.225,6.73,6.75,"22,757.00"
10/25/24,6.70,6.72,6.63,6.69,6.69,2.866,6.51,6.71,"22,013.00"
10/24/24,6.68,6.75,6.65,6.70,6.68,2.78,6.51,6.71,"21,473.00"
10/23/24,6.66,6.74,6.62,6.66,6.68,2.551,6.56,6.68,"21,119.00"
10/22/24,6.67,6.71,6.62,6.68,6.63,2.313,6.62,6.69,"21,359.00"
10/21/24,6.65,6.79,6.64,6.65,6.70,4.354,6.52,6.65,"22,448.00"
10/18/24,6.65,6.69,6.56,6.66,6.58,2.095,6.49,6.67,"22,652.00"
10/17/24,6.57,6.69,6.52,6.58,6.63,2.448,6.49,6.58,"22,231.00"
10/16/24,6.66,6.70,6.61,6.66,6.62,1.75,6.55,6.75,"22,017.00"
10/15/24,6.57,6.67,6.56,6.57,6.67,4.733,6.50,6.57,"21,463.00"
10/14/24,6.66,6.74,6.63,6.66,6.70,3.609,6.58,6.66,"21,135.00"
10/11/24,6.76,6.76,6.66,6.76,6.70,1.471,6.56,6.86,"21,112.00"
10/10/24,6.69,6.72,6.63,6.72,6.68,2.05,6.57,6.72,"20,948.00"
10/09/24,6.66,6.81,6.63,6.68,6.75,2.406,6.57,6.68,"21,404.00"
10/08/24,6.73,6.90,6.68,6.76,6.87,4.273,6.56,6.94,"21,375.00"
10/07/24,6.85,6.90,6.77,6.83,6.89,1.786,6.65,6.90,"21,410.00"
10/04/24,6.82,6.85,6.77,6.81,6.77,2.955,6.62,6.87,"21,296.00"
10/03/24,6.74,6.89,6.69,6.73,6.88,2.002,6.58,6.79,"21,258.00"
10/02/24,6.83,6.85,6.72,6.85,6.73,2.059,6.85,6.85,"21,684.00"
10/01/24,6.74,6.77,6.64,6.72,6.66,2.647,6.72,6.82,"21,223.00"
09/30/24,6.62,6.93,6.56,6.61,6.80,2.848,6.56,6.61,"21,091.00"
09/27/24,6.70,6.76,6.67,6.69,6.74,2.893,6.49,6.81,"20,664.00"
09/26/24,6.80,6.81,6.59,6.80,6.60,6.127,6.21,6.80,"19,314.00"
09/25/24,6.64,6.71,6.58,6.63,6.68,2.157,6.24,6.82,"19,285.00"
09/24/24,6.63,6.68,6.42,6.68,6.43,3.463,6.46,6.81,"19,245.00"
09/23/24,6.45,6.47,6.34,6.44,6.41,2.112,6.26,6.45,"18,798.00"
09/20/24,6.49,6.54,6.46,6.48,6.49,1.376,6.28,6.55,"18,600.00"
09/19/24,6.48,6.51,6.32,6.47,6.36,3.02,6.27,6.48,"18,530.00"
09/18/24,6.44,6.50,6.37,6.40,6.43,2.364,6.40,6.53,"18,488.00"
09/17/24,6.42,6.46,6.39,6.44,6.41,1.25,6.31,6.44,"18,697.00"
09/16/24,6.45,6.50,6.34,6.44,6.36,2.097,6.34,6.52,"19,117.00"
09/13/24,6.40,6.42,6.33,6.38,6.37,3.61,6.38,6.38,"19,984.00"
09/12/24,6.37,6.42,6.30,6.39,6.32,2.258,6.39,6.52,"19,005.00"
09/11/24,6.35,6.38,6.27,6.38,6.31,1.365,6.23,6.38,"18,358.00"
09/10/24,6.27,6.36,6.24,6.28,6.32,1.953,6.21,6.42,"18,014.00"
09/09/24,6.34,6.36,6.21,6.33,6.24,1.853,6.21,6.42,"17,012.00"
09/06/24,6.18,6.32,6.16,6.16,6.26,2.683,6.16,6.36,"16,895.00"
09/05/24,6.26,6.29,6.13,6.26,6.18,1.914,6.26,6.35,"16,284.00"
09/04/24,6.16,6.19,6.11,6.17,6.17,1.67,6.00,6.34,"15,905.00"
09/03/24,6.19,6.38,6.15,6.19,6.35,1.823,6.02,6.36,"15,074.00"
08/30/24,6.32,6.40,6.30,6.32,6.34,1.477,6.28,6.50,"14,521.00"
08/29/24,6.33,6.35,6.26,6.31,6.30,1.344,6.31,6.49,"14,043.00"
08/28/24,6.32,6.43,6.30,6.31,6.41,1.976,6.31,6.31,"13,442.00"
08/27/24,6.45,6.46,6.37,6.45,6.39,2.787,6.28,6.50,"13,068.00"
08/26/24,6.41,6.42,6.35,6.39,6.36,1.137,6.39,6.39,"12,735.00"
08/23/24,6.36,6.39,6.26,6.37,6.27,1.676,6.37,6.37,"12,537.00"
08/22/24,6.33,6.41,6.30,6.32,6.41,0.78,6.02,6.32,"12,280.00"
08/21/24,6.36,6.40,6.30,6.38,6.36,2.482,6.37,6.39,"11,931.00"
08/20/24,6.32,6.37,6.29,6.31,6.33,0.958,5.99,6.54,"11,665.00"
08/19/24,6.37,6.40,6.31,6.40,6.32,0.755,6.02,6.40,"11,526.00"
08/16/24,6.39,6.41,6.31,6.40,6.36,0.954,6.09,6.41,"11,383.00"
08/15/24,6.38,6.39,6.21,6.37,6.27,1.305,6.09,6.37,"11,213.00"
08/14/24,6.24,6.31,6.23,6.24,6.30,1.032,6.24,6.24,"11,316.00"
08/13/24,6.27,6.31,6.22,6.29,6.31,1.328,6.27,6.29,"10,809.00"
08/12/24,6.31,6.34,6.18,6.32,6.20,1.22,6.16,6.32,"10,340.00"
08/09/24,6.22,6.30,6.20,6.21,6.26,1.01,6.21,6.70,"9,743.00"
08/08/24,6.19,6.22,6.15,6.22,6.15,1.305,6.22,6.71,"9,297.00"
08/07/24,6.20,6.28,6.16,6.16,6.25,1.649,6.16,6.18,"8,776.00"
08/06/24,6.35,6.40,6.25,6.31,6.34,1.506,6.31,6.78,"8,357.00"
08/05/24,6.33,6.57,6.24,6.34,6.53,0.865,6.34,7.12,"8,106.00"
08/02/24,6.46,6.51,6.39,6.49,6.44,1.027,6.49,7.08,"7,536.00"
08/01/24,6.42,6.61,6.38,6.40,6.58,0.547,6.39,7.07,"7,353.00"
07/31/24,6.55,6.59,6.42,6.57,6.42,0.49,6.57,7.06,"7,349.00"
07/30/24,6.40,6.42,6.33,6.42,6.37,1.23,6.30,7.05,"7,367.00"
07/29/24,6.41,6.50,6.38,6.42,6.48,1.393,6.41,7.06,"7,359.00"
07/26/24,6.44,6.46,6.41,6.43,6.41,1.613,6.42,6.45,"6,844.00"
07/25/24,6.43,6.46,6.31,6.42,6.34,0.814,6.38,6.42,"6,533.00"
07/24/24,6.36,6.44,6.31,6.31,6.40,2.372,6.31,6.38,"5,773.00"
07/23/24,6.41,6.47,6.39,6.41,6.41,0.888,6.36,6.97,"5,355.00"
07/22/24,6.45,6.51,6.41,6.45,6.48,0.805,6.39,6.95,"5,047.00"
07/19/24,6.44,6.51,6.44,6.44,6.48,0.645,6.42,6.46,"5,230.00"
07/18/24,6.47,6.65,6.43,6.44,6.64,1.279,6.24,6.85,"5,072.00"
07/17/24,6.65,6.71,6.64,6.64,6.70,1.554,6.64,6.67,"4,692.00"
07/16/24,6.69,6.78,6.67,6.70,6.77,0.386,6.70,6.77,"4,444.00"
07/15/24,6.73,6.80,6.70,6.71,6.79,0.21,6.48,6.90,"4,342.00"
07/12/24,6.78,6.78,6.66,6.76,6.69,0.217,6.75,6.78,"3,907.00"
07/11/24,6.69,6.80,6.69,6.70,6.79,0.538,6.47,6.90,"3,361.00"
07/10/24,6.83,6.85,6.77,6.81,6.77,0.222,6.51,6.94,"3,419.00"
07/09/24,6.82,6.90,6.79,6.82,6.88,0.304,6.69,6.85,"3,443.00"
07/08/24,6.85,6.91,6.82,6.83,6.85,0.502,6.67,6.85,"3,551.00"
07/05/24,6.88,6.90,6.78,6.90,6.84,0.788,6.68,6.92,"3,492.00"
07/03/24,6.80,6.83,6.65,6.80,6.83,0.546,6.78,6.81,"3,485.00"
07/02/24,6.71,6.78,6.70,6.72,6.72,0.346,6.59,7.02,"3,541.00"
07/01/24,6.73,6.73,6.66,6.71,6.68,0.336,6.60,7.03,"3,558.00"
06/28/24,6.66,6.69,6.59,6.64,6.69,0.187,6.57,7.00,"3,637.00"
06/27/24,6.62,6.66,6.60,6.62,6.61,0.314,6.59,6.62,"3,590.00"
06/26/24,6.65,6.68,6.63,6.66,6.64,0.197,6.63,6.66,"3,610.00"
06/25/24,6.66,6.77,6.65,6.65,6.74,0.211,6.64,6.67,"3,585.00"
06/24/24,6.71,6.75,6.70,6.71,6.71,0.264,6.70,6.72,"3,608.00"
06/21/24,6.75,6.88,6.74,6.75,6.76,0.314,6.63,7.05,"3,500.00"
06/20/24,6.84,6.86,6.76,6.86,6.82,0.472,6.60,7.02,"3,402.00"
06/18/24,6.76,6.78,6.65,6.77,6.67,0.224,6.77,6.79,"3,424.00"
06/17/24,6.78,6.84,6.72,6.80,6.76,0.263,6.79,6.81,"3,370.00"
06/14/24,6.82,6.86,6.79,6.83,6.82,0.098,6.82,6.84,"3,367.00"
06/13/24,6.80,6.88,6.78,6.81,6.85,0.261,6.80,6.81,"3,296.00"
06/12/24,6.85,6.91,6.75,6.79,6.77,0.237,6.78,6.80,"3,223.00"
06/11/24,6.85,6.96,6.79,6.86,6.84,0.388,6.86,6.87,"3,024.00"
06/10/24,6.94,6.95,6.82,6.94,6.86,0.514,6.93,7.09,"2,883.00"
06/07/24,6.86,7.11,6.82,6.82,7.10,0.453,6.77,7.10,"2,730.00"
06/06/24,7.04,7.04,6.94,7.04,6.98,0.103,7.03,7.05,"2,750.00"
06/05/24,6.94,6.99,6.87,6.98,6.92,0.128,6.97,6.99,"2,792.00"
06/04/24,6.89,7.09,6.89,6.90,7.00,0.208,6.71,7.05,"2,703.00"
06/03/24,7.04,7.06,6.97,7.04,6.97,0.045,7.04,7.06,"2,687.00"
05/31/24,7.00,7.08,6.96,7.02,6.99,0.082,7.02,7.04,"2,693.00"
05/30/24,7.08,7.26,7.03,7.05,7.07,0.136,7.04,7.07,"2,636.00"
05/29/24,7.30,7.39,7.24,7.27,7.30,0.156,7.26,7.28,"2,602.00"
05/28/24,7.30,7.33,7.21,7.33,7.32,0.314,7.33,7.33,"2,531.00"
05/24/24,7.17,7.23,7.15,7.18,7.18,0.106,7.18,7.20,"2,468.00"
05/23/24,7.19,7.26,7.14,7.15,7.23,0.097,7.14,7.17,"2,469.00"
05/22/24,7.22,7.52,7.18,7.18,7.22,0.158,7.14,7.18,"2,524.00"
05/21/24,7.50,7.57,7.43,7.48,7.57,0.225,7.45,7.48,"2,500.00"
05/20/24,7.48,7.62,7.37,7.53,7.62,0.517,7.51,7.54,"2,501.00"
05/17/24,7.35,7.42,7.12,7.40,7.29,0.22,7.37,7.41,"2,486.00"
05/16/24,7.15,7.21,7.09,7.15,7.13,2.844,7.13,7.15,"1,125.00"
05/15/24,7.10,7.17,6.98,7.13,7.14,0.681,7.13,7.16,955.00
05/14/24,7.02,7.03,6.99,7.02,7.03,0.728,7.00,7.06,950.00
05/13/24,7.11,7.10,7.07,7.09,7.10,0.204,7.09,@NA,886.00
05/10/24,7.02,7.05,6.99,6.99,7.05,0.853,6.99,7.03,886.00
05/09/24,6.98,6.98,6.98,6.98,6.98,0.103,@NA,@NA,739.00
05/08/24,6.98,7.05,6.96,6.98,6.96,0.091,6.98,6.98,711.00
05/07/24,7.02,7.03,6.97,7.00,7.00,0.122,7.00,7.01,672.00
05/06/24,7.02,7.05,6.93,7.01,6.97,0.01,7.00,7.02,670.00
05/03/24,6.95,6.96,6.87,6.96,6.95,0.077,6.96,6.97,618.00
05/02/24,6.93,7.01,6.92,6.92,7.01,0.066,6.92,6.97,606.00
05/01/24,7.06,7.07,7.06,7.07,7.06,0.09,7.07,7.06,549.00
04/30/24,7.10,7.27,7.09,7.11,7.10,0.041,7.11,7.11,554.00
04/29/24,7.19,7.19,7.05,7.18,7.08,0.156,7.18,7.20,463.00
04/26/24,7.08,7.12,7.03,7.10,7.07,0.056,7.10,7.11,467.00
04/25/24,7.05,7.09,6.95,7.07,7.06,0.065,7.06,7.08,447.00
04/24/24,6.97,6.96,6.96,6.96,6.96,0.08,6.96,@NA,417.00
04/23/24,6.95,6.95,6.95,6.95,6.95,0.08,@NA,@NA,363.00
04/22/24,7.07,7.09,7.06,7.08,7.09,0.03,7.09,7.08,358.00
04/19/24,7.11,7.11,7.05,7.11,7.05,0.116,@NA,7.11,369.00
04/18/24,7.01,7.01,7.01,7.01,7.01,0.03,@NA,7.02,369.00
04/17/24,6.87,6.95,6.86,6.88,6.95,0.044,6.87,@NA,387.00
04/16/24,6.85,6.83,6.83,6.83,6.83,0.067,6.83,6.96,405.00
04/15/24,6.90,6.89,6.81,6.88,6.81,0.225,6.89,6.89,362.00
04/12/24,6.75,6.83,6.83,6.83,6.83,0.025,6.75,@NA,353.00
04/11/24,6.69,6.68,6.68,6.68,6.68,0.03,6.68,@NA,369.00
04/10/24,6.70,6.70,6.70,6.70,6.70,0.025,6.70,@NA,362.00
04/09/24,6.62,6.63,6.61,6.63,6.63,0.022,6.63,6.63,360.00
04/08/24,6.63,6.63,6.63,6.63,6.63,0.021,@NA,@NA,366.00
04/05/24,6.61,6.61,6.61,6.61,6.61,0.007,@NA,@NA,371.00
04/04/24,6.58,6.52,6.52,6.52,6.52,0.023,6.52,@NA,371.00
04/03/24,6.57,6.56,6.56,6.56,6.56,0.079,6.56,@NA,406.00
04/02/24,6.41,6.42,6.39,6.42,6.42,0.064,6.42,@NA,376.00
04/01/24,6.39,6.39,6.39,6.39,6.39,0.024,@NA,@NA,362.00
03/28/24,6.30,6.30,6.30,6.30,6.30,0.046,@NA,@NA,347.00
03/27/24,6.28,6.28,6.28,6.28,6.28,0.016,@NA,@NA,339.00
03/26/24,6.28,6.28,6.28,6.28,6.28,0.005,@NA,@NA,339.00
03/25/24,6.28,6.28,6.28,6.28,6.28,0.015,5.58,@NA,332.00
03/22/24,6.28,6.28,6.28,6.28,6.28,0.001,@NA,@NA,332.00
03/21/24,6.30,6.30,6.30,6.30,6.30,0.014,@NA,@NA,333.00
03/20/24,6.32,6.32,6.32,6.32,6.32,0.002,@NA,@NA,331.00
03/19/24,6.35,6.35,6.35,6.35,6.35,0.017,@NA,@NA,334.00
03/18/24,6.39,6.40,6.40,6.40,6.40,0.014,6.40,@NA,329.00
03/15/24,6.37,6.36,6.36,6.36,6.36,0.007,@NA,@NA,329.00
03/14/24,6.24,6.24,6.24,6.24,6.24,0.002,@NA,@NA,329.00
03/13/24,6.20,6.19,6.04,6.19,6.04,0.025,5.81,6.34,326.00
03/12/24,6.06,6.06,6.06,6.06,6.06,,@NA,6.36,326.00
03/11/24,6.04,6.04,6.04,6.04,6.04,,@NA,6.36,326.00
03/08/24,5.97,5.97,5.97,5.97,5.97,0.021,@NA,6.33,311.00
03/07/24,6.03,6.03,6.03,6.03,6.03,0.004,@NA,6.35,307.00
